time,gFx,gFy,gFz,TgF
0.185097656,-0.0999,0.6295,0.8375,1.052
0.187509322,-0.1123,0.6339,0.8556,1.071
0.189732031,-0.1231,0.6368,0.8712,1.086
0.193763854,-0.1270,0.6370,0.8849,1.098
0.194346718,-0.1221,0.6361,0.9029,1.111
0.197787187,-0.1072,0.6324,0.9225,1.124
0.199093854,-0.0906,0.6248,0.9317,1.125
0.201091458,-0.0740,0.6165,0.9337,1.121
0.203372031,-0.0549,0.6065,0.9366,1.117
0.206708177,-0.0352,0.5963,0.9425,1.116
0.209642604,-0.0151,0.5884,0.9518,1.119
0.211657708,0.0010,0.5853,0.9583,1.123
0.214370833,0.0142,0.5818,0.9601,1.123
0.216498124,0.0269,0.5762,0.9542,1.115
0.217974427,0.0391,0.5738,0.9415,1.103
0.221418229,0.0508,0.5706,0.9298,1.092
0.223621249,0.0608,0.5648,0.9210,1.082
0.22527802,0.0698,0.5584,0.9112,1.071
0.227369739,0.0742,0.5521,0.9049,1.063
0.230300416,0.0745,0.5477,0.9046,1.060
0.232283072,0.0762,0.5428,0.9019,1.055
0.23439901,0.0798,0.5399,0.8956,1.049
0.236330989,0.0830,0.5391,0.8936,1.047
0.238782083,0.0850,0.5374,0.8951,1.047
0.24116526,0.0894,0.5372,0.8934,1.046
0.244191354,0.0950,0.5384,0.8888,1.043
0.246710208,0.0982,0.5401,0.8844,1.041
0.249913854,0.1013,0.5411,0.8807,1.039
0.251439583,0.1052,0.5394,0.8758,1.034
0.253797552,0.1099,0.5362,0.8692,1.027
0.256078489,0.1135,0.5347,0.8678,1.026
0.257473958,0.1172,0.5320,0.8707,1.027
0.260748437,0.1199,0.5301,0.8712,1.027
0.263263489,0.1221,0.5291,0.8692,1.025
0.265037447,0.1233,0.5274,0.8636,1.019
0.268447916,0.1240,0.5267,0.8553,1.012
0.270792916,0.1260,0.5247,0.8499,1.007
0.271875468,0.1289,0.5225,0.8438,1.001
0.274272708,0.1328,0.5193,0.8370,0.994
0.276641302,0.1353,0.5147,0.8338,0.989
0.280032604,0.1377,0.5110,0.8309,0.985
0.28182276,0.1394,0.5079,0.8270,0.980
0.28374802,0.1389,0.5047,0.8248,0.977
0.285481979,0.1370,0.5020,0.8265,0.977
0.288866406,0.1392,0.5010,0.8294,0.979
0.290778645,0.1416,0.5013,0.8307,0.980
0.292737135,0.1411,0.5015,0.8302,0.980
0.296612864,0.1406,0.5030,0.8319,0.982
0.298416145,0.1399,0.5052,0.8348,0.986
0.300671041,0.1394,0.5079,0.8368,0.989
0.30224901,0.1380,0.5125,0.8372,0.991
0.305237187,0.1355,0.5154,0.8375,0.993
0.307050989,0.1350,0.5181,0.8387,0.995
0.309897604,0.1343,0.5218,0.8387,0.997
0.312737083,0.1333,0.5242,0.8372,0.997
0.314432916,0.1331,0.5281,0.8375,0.999
0.316331249,0.1323,0.5325,0.8380,1.002
0.31830427,0.1304,0.5377,0.8360,1.002
0.320634479,0.1277,0.5435,0.8336,1.003
0.323614947,0.1235,0.5496,0.8314,1.004
0.326260208,0.1160,0.5562,0.8297,1.006
0.328547864,0.1079,0.5616,0.8253,1.004
0.330983333,0.1018,0.5677,0.8180,1.001
0.333494635,0.0960,0.5743,0.8153,1.002
0.335939427,0.0921,0.5792,0.8184,1.007
0.337655572,0.0877,0.5833,0.8214,1.011
0.340662447,0.0837,0.5887,0.8199,1.013
0.345024427,0.0830,0.5921,0.8189,1.014
0.345591822,0.0845,0.5958,0.8172,1.015
0.347421145,0.0835,0.5997,0.8111,1.012
0.349446927,0.0823,0.6004,0.8067,1.009
0.352439479,0.0820,0.6019,0.8009,1.005
0.354543333,0.0816,0.6065,0.8001,1.007
0.356825104,0.0889,0.6006,0.8021,1.006
0.359589999,0.0964,0.5867,0.7940,0.992
0.361587239,0.1040,0.5782,0.7979,0.991
0.363368593,0.1192,0.5767,0.8031,0.996
0.365161562,0.1243,0.5867,0.8001,1.000
0.367985572,0.1174,0.5975,0.8070,1.011
0.371478541,0.1069,0.6014,0.7994,1.006
0.373236145,0.0930,0.6024,0.7777,0.988
0.376174322,0.0816,0.6006,0.7601,0.972
0.377691145,0.0723,0.5989,0.7445,0.958
0.380987291,0.0879,0.5938,0.7428,0.955
0.382164999,0.1318,0.5858,0.7652,0.973
0.384422864,0.1509,0.5814,0.7662,0.974
0.386750104,0.1275,0.5775,0.7347,0.943
0.389045468,0.1062,0.5677,0.7103,0.915
0.391328177,0.1011,0.5582,0.7115,0.910
0.394323645,0.0645,0.5599,0.7291,0.922
0.396076041,-0.0012,0.5662,0.6780,0.883
0.398178489,-0.0437,0.5748,0.5899,0.825
0.400334479,-0.0474,0.5877,0.5525,0.808
0.402658229,-0.0300,0.5928,0.5506,0.810
0.404954843,-0.0195,0.5865,0.5684,0.817
0.408309583,-0.0137,0.5850,0.5892,0.830
0.41055552,0.0029,0.5858,0.5977,0.837
0.41316177,0.0344,0.5718,0.6207,0.845
0.415277291,0.0559,0.5565,0.6509,0.858
0.418401093,0.0647,0.5469,0.6671,0.865
0.419632968,0.0625,0.5399,0.6673,0.861
0.421504166,0.0610,0.5301,0.6651,0.853
0.426825989,0.0715,0.5147,0.6817,0.857
0.427478697,0.0823,0.5027,0.6993,0.865
0.429463697,0.1035,0.4927,0.7132,0.873
0.431684895,0.1292,0.4793,0.7291,0.882
0.433704218,0.1404,0.4720,0.7264,0.878
0.436282864,0.1482,0.4664,0.7259,0.875
0.438441301,0.1546,0.4576,0.7381,0.882
0.441078333,0.1507,0.4568,0.7330,0.877
0.443498645,0.1528,0.4551,0.7396,0.882
0.445907812,0.1550,0.4500,0.7594,0.896
0.449235729,0.1572,0.4478,0.7662,0.901
0.450095937,0.1668,0.4449,0.7755,0.909
0.452377604,0.1746,0.4405,0.7889,0.920
0.454242656,0.1800,0.4373,0.8016,0.931
0.457366718,0.1858,0.4358,0.8304,0.956
0.459824947,0.1863,0.4405,0.8350,0.962
0.462957135,0.1924,0.4478,0.8255,0.959
0.464538281,0.1963,0.4539,0.8424,0.977
0.467078906,0.1970,0.4585,0.8543,0.989
0.46941901,0.1936,0.4673,0.8443,0.984
0.47079177,0.1817,0.4759,0.8524,0.993
0.473847343,0.1712,0.4773,0.8922,1.026
0.476351458,0.1641,0.4815,0.9225,1.053
0.478937916,0.1548,0.4930,0.9295,1.063
0.48110427,0.1502,0.4976,0.9405,1.075
0.482480364,0.1448,0.5008,0.9566,1.089
0.484763593,0.1343,0.5093,0.9593,1.094
0.488817916,0.1287,0.5184,0.9679,1.105
0.490012499,0.1235,0.5272,0.9779,1.118
0.492777812,0.1172,0.5350,0.9767,1.120
0.496253437,0.1072,0.5428,0.9769,1.123
0.498151874,0.0969,0.5484,0.9837,1.130
0.499869895,0.0845,0.5557,0.9872,1.136
0.501597864,0.0667,0.5689,0.9769,1.132
0.503512239,0.0618,0.5743,0.9781,1.136
0.505853593,0.0520,0.5782,0.9762,1.136
0.509113385,0.0305,0.5921,0.9457,1.116
0.512165051,0.0225,0.5989,0.9261,1.103
0.514559062,0.0193,0.5997,0.9203,1.099
0.515277551,0.0085,0.6016,0.9190,1.098
0.517547395,-0.0046,0.5989,0.9352,1.111
0.520077343,-0.0105,0.5923,0.9513,1.121
0.522277343,-0.0066,0.5892,0.9491,1.117
0.526942812,0.0020,0.5901,0.9354,1.106
0.527648489,0.0056,0.5894,0.9322,1.103
0.531040624,-0.0037,0.5872,0.9410,1.109
0.532327031,-0.0178,0.5897,0.9300,1.101
0.535735104,-0.0181,0.5933,0.8976,1.076
0.53635776,-0.0090,0.5928,0.8829,1.064
0.539054687,-0.0115,0.5914,0.8680,1.050
0.542329843,-0.0164,0.5892,0.8521,1.036
0.545298281,-0.0117,0.5828,0.8575,1.037
0.54658901,-0.0037,0.5728,0.8536,1.028
0.549244635,0.0068,0.5579,0.8509,1.018
0.552204843,0.0088,0.5423,0.8600,1.017
0.553194895,0.0120,0.5245,0.8653,1.012
0.555389218,0.0085,0.5196,0.8214,0.972
0.558936874,0.0015,0.5352,0.7471,0.919
0.560163072,0.0081,0.5374,0.7237,0.901
0.563511301,-0.0039,0.5335,0.7139,0.891
0.565241093,-0.0217,0.5359,0.6942,0.877
0.568789791,-0.0217,0.5257,0.7012,0.877
0.569369166,-0.0183,0.5103,0.7156,0.879
0.572259687,-0.0110,0.4971,0.7159,0.872
0.575256874,-0.0029,0.4852,0.7220,0.870
0.577536093,0.0007,0.4732,0.7384,0.877
0.580572604,0.0044,0.4629,0.7464,0.878
0.583167604,0.0112,0.4551,0.7474,0.875
0.583968385,0.0222,0.4473,0.7496,0.873
0.585872708,0.0361,0.4427,0.7584,0.879
0.588133645,0.0501,0.4393,0.7657,0.884
0.591747447,0.0642,0.4385,0.7703,0.889
0.594279479,0.0772,0.4380,0.7801,0.898
0.596127916,0.0862,0.4378,0.7930,0.910
0.59772651,0.0925,0.4412,0.7965,0.915
0.599970468,0.0999,0.4412,0.7916,0.912
0.603313176,0.1004,0.4385,0.7860,0.906
0.604616979,0.0960,0.4393,0.7950,0.913
0.609358749,0.0986,0.4395,0.8140,0.930
0.610329426,0.1040,0.4388,0.8375,0.951
0.613185781,0.1069,0.4393,0.8641,0.975
0.615598176,0.1138,0.4361,0.8690,0.979
0.617363854,0.1257,0.4317,0.8853,0.993
0.618778229,0.1304,0.4317,0.9144,1.020
0.620914895,0.1196,0.4297,0.9139,1.017
0.624792708,0.1084,0.4253,0.9041,1.005
0.627251458,0.1040,0.4246,0.9076,1.007
0.628747499,0.1094,0.4253,0.9156,1.015
0.631201354,0.1267,0.4295,0.9271,1.030
0.634473801,0.1450,0.4383,0.9420,1.049
0.635246301,0.1643,0.4480,0.9510,1.064
0.638289739,0.1831,0.4588,0.9554,1.076
0.640728072,0.1897,0.4627,0.9659,1.088
0.645993749,0.1858,0.4563,0.9745,1.092
0.648410781,0.1956,0.4502,0.9779,1.094
0.649526093,0.2469,0.4471,0.9791,1.104
0.650258281,0.2893,0.4412,0.9818,1.115
0.652375103,0.2764,0.4336,0.9779,1.105
0.653970051,0.2534,0.4236,0.9710,1.089
0.663303906,0.2278,0.4134,0.9833,1.091
0.664429843,0.2029,0.4051,0.9991,1.097
0.66485177,0.1883,0.4004,1.0113,1.104
0.66523302,0.1753,0.3997,1.0265,1.115
0.665914322,0.1633,0.4019,1.0340,1.121
0.668916301,0.1502,0.4012,1.0348,1.120
0.671506614,0.1372,0.3970,1.0399,1.122
0.673374843,0.1194,0.3948,1.0475,1.126
0.675620156,0.1013,0.3936,1.0514,1.127
0.678224843,0.0938,0.3890,1.0555,1.129
0.680236353,0.0886,0.3870,1.0597,1.132
0.683039426,0.0833,0.3897,1.0619,1.134
0.684316301,0.0781,0.3960,1.0587,1.133
0.686501978,0.0740,0.4026,1.0587,1.135
0.690040103,0.0759,0.4068,1.0660,1.144
0.692732708,0.0764,0.4102,1.0714,1.150
0.695501926,0.0715,0.4112,1.0697,1.148
0.696814166,0.0608,0.4124,1.0624,1.141
0.699867083,0.0523,0.4156,1.0589,1.139
0.701258489,0.0542,0.4209,1.0604,1.142
0.702987187,0.0598,0.4263,1.0641,1.148
0.705677447,0.0598,0.4288,1.0668,1.151
0.708411145,0.0562,0.4273,1.0655,1.149
0.712326978,0.0525,0.4256,1.0631,1.146
0.713022499,0.0452,0.4251,1.0594,1.142
0.715790156,0.0378,0.4222,1.0580,1.140
0.718159218,0.0435,0.4122,1.0602,1.138
0.71943302,0.0503,0.4004,1.0734,1.147
0.721885885,0.0400,0.3946,1.1092,1.178
0.72518802,0.0315,0.3892,1.1363,1.202
0.727922187,0.0276,0.3816,1.1246,1.188
0.730728645,0.0173,0.3767,1.0912,1.155
0.731756562,0.0181,0.3741,1.0580,1.122
0.733452968,0.0259,0.3728,1.0465,1.111
0.735840676,0.0298,0.3706,1.0653,1.128
0.739269895,0.0354,0.3682,1.0946,1.155
0.744147291,0.0356,0.3689,1.1185,1.178
0.745135781,0.0388,0.3655,1.1356,1.194
0.746331406,0.0540,0.3579,1.1388,1.195
0.749489635,0.0689,0.3531,1.1251,1.181
0.750198228,0.0711,0.3506,1.1117,1.168
0.75348526,0.0613,0.3514,1.1122,1.168
0.756723281,0.0510,0.3511,1.1075,1.163
0.759625572,0.0527,0.3462,1.0961,1.151
0.760560624,0.0689,0.3340,1.1027,1.154
0.761848853,0.0808,0.3206,1.1161,1.164
0.764423906,0.0833,0.3101,1.1486,1.193
0.766398801,0.0857,0.2969,1.2035,1.243
0.769547395,0.0881,0.2891,1.2340,1.270
0.772026041,0.1021,0.2874,1.2394,1.276
0.774772656,0.1345,0.2940,1.2513,1.292
0.777423124,0.1812,0.3045,1.2770,1.325
0.779343645,0.2092,0.2998,1.3002,1.351
0.781183176,0.2173,0.2908,1.3141,1.363
0.783241822,0.2261,0.2971,1.2899,1.343
0.785846874,0.2461,0.3064,1.2306,1.292
0.788109426,0.2693,0.3142,1.1927,1.263
0.793123489,0.2891,0.3174,1.1769,1.253
0.794198697,0.3120,0.3138,1.1395,1.222
0.795347864,0.3284,0.3169,1.0919,1.183
0.797486353,0.3404,0.3267,1.0314,1.134
0.799376093,0.3614,0.3304,0.9522,1.071
0.801616197,0.3543,0.3465,0.8783,1.008
0.803816822,0.3555,0.3477,0.8255,0.964
0.808775156,0.3477,0.3379,0.7850,0.923
0.80976927,0.3133,0.3426,0.7352,0.869
0.81204302,0.3147,0.3362,0.6724,0.815
0.814607083,0.3091,0.3355,0.6214,0.771
0.815840208,0.2913,0.3216,0.5967,0.738
0.81794427,0.2417,0.3118,0.5809,0.702
0.821451249,0.2039,0.3208,0.5677,0.683
0.824729999,0.1946,0.3306,0.5364,0.659
0.825687031,0.1817,0.3374,0.4969,0.627
0.828184947,0.1687,0.3360,0.4898,0.617
0.830255937,0.1402,0.3416,0.5130,0.632
0.831954843,0.1209,0.3665,0.5179,0.646
0.834303801,0.1174,0.3941,0.5018,0.649
0.836745103,0.1160,0.4073,0.5093,0.662
0.843121822,0.1111,0.4148,0.5423,0.692
0.844081041,0.0918,0.4290,0.5704,0.720
0.84455177,0.0701,0.4493,0.5882,0.743
0.847141041,0.0623,0.4671,0.6043,0.766
0.850553228,0.0620,0.4820,0.6297,0.795
0.851358385,0.0628,0.4944,0.6734,0.838
0.854812499,0.0593,0.5049,0.7252,0.886
0.85861302,0.0503,0.5152,0.7703,0.928
0.860409062,0.0386,0.5262,0.8070,0.964
0.861111145,0.0288,0.5362,0.8399,0.997
0.863431666,0.0232,0.5452,0.8756,1.032
0.864669218,0.0222,0.5540,0.9146,1.070
0.867556197,0.0273,0.5623,0.9557,1.109
0.869917708,0.0342,0.5677,0.9974,1.148
0.874133697,0.0347,0.5655,1.0377,1.182
0.875148228,0.0305,0.5596,1.0704,1.208
0.876887187,0.0247,0.5528,1.0978,1.229
0.879036041,0.0178,0.5418,1.1266,1.250
0.881387239,0.0134,0.5301,1.1510,1.267
0.883670624,0.0103,0.5196,1.1688,1.279
0.885867968,0.0066,0.5066,1.1869,1.291
0.888753645,0.0063,0.4937,1.2032,1.301
0.892488489,0.0063,0.4869,1.2186,1.312
0.893593333,0.0156,0.4722,1.2289,1.317
0.895804583,0.0400,0.4446,1.2408,1.319
0.897503124,0.0342,0.4358,1.2467,1.321
0.900099478,0.0261,0.4297,1.2284,1.302
0.902510364,0.0315,0.4014,1.2291,1.293
0.906261874,-0.0154,0.3985,1.2763,1.337
0.908945989,-0.0591,0.4036,1.2824,1.346
0.911021093,-0.0542,0.3824,1.2452,1.304
0.912084947,-0.0342,0.3645,1.2347,1.288
0.913983749,-0.0127,0.3526,1.2289,1.279
0.916287447,-0.0020,0.3445,1.2059,1.254
0.918791718,0.0085,0.3367,1.1720,1.219
0.921019635,0.0322,0.3269,1.1381,1.185
0.92482302,0.0698,0.3235,1.0865,1.136
0.925933176,0.1057,0.3233,1.0277,1.083
0.928845728,0.1314,0.3235,0.9825,1.043
0.930229426,0.1641,0.3116,0.9381,1.002
0.93276927,0.1851,0.3030,0.9022,0.970
0.935457603,0.1875,0.3086,0.8680,0.940
0.937889478,0.2012,0.3045,0.8277,0.905
0.943343645,0.2217,0.2984,0.8048,0.886
0.944376926,0.2422,0.2932,0.8043,0.890
0.944998489,0.2544,0.2862,0.8026,0.889
0.946947239,0.2720,0.2798,0.7955,0.886
0.94914526,0.2910,0.2779,0.7979,0.894
0.952160624,0.2993,0.2771,0.8048,0.902
0.954233072,0.3084,0.2818,0.8092,0.911
0.957671145,0.3172,0.2888,0.8128,0.919
0.958731301,0.3238,0.2945,0.8167,0.927
0.960903958,0.3225,0.3045,0.8184,0.931
0.963124895,0.3213,0.3125,0.8253,0.939
0.965494166,0.3230,0.3208,0.8343,0.950
0.968217239,0.3247,0.3286,0.8387,0.958
0.970774166,0.3216,0.3384,0.8451,0.965
0.973223437,0.3094,0.3565,0.8534,0.975
0.975704166,0.2954,0.3706,0.8441,0.968
0.977802135,0.2793,0.3941,0.8424,0.971
0.98001802,0.2871,0.3980,0.8470,0.979
0.981939687,0.2854,0.3797,0.8824,1.002
0.986036405,0.2578,0.3831,0.9203,1.030
0.988187395,0.2420,0.3980,0.9102,1.022
0.990325468,0.2554,0.3970,0.9068,1.022
0.993026614,0.2754,0.3826,0.9239,1.037
0.995711822,0.2661,0.3789,0.9352,1.044
0.996390624,0.2556,0.3819,0.9276,1.035
0.999884895,0.2686,0.3824,0.9132,1.026
1.000851822,0.3150,0.3643,0.8829,1.006
1.003588072,0.3401,0.3440,0.8307,0.961
1.008758437,0.2947,0.3306,0.7823,0.899
1.009853749,0.2583,0.3472,0.8114,0.920
1.011825728,0.2481,0.4134,0.8282,0.958
1.012676197,0.2268,0.4471,0.7999,0.944
1.016152968,0.2092,0.4429,0.8307,0.964
1.017939114,0.1895,0.4595,0.8643,0.997
1.021283124,0.1736,0.4776,0.8680,1.006
1.024312812,0.1673,0.4822,0.8751,1.013
1.025727968,0.1619,0.4839,0.8812,1.018
1.028270572,0.1421,0.4874,0.8756,1.012
1.029074895,0.1209,0.4859,0.8658,1.000
1.032543853,0.1116,0.4759,0.8629,0.992
1.034803072,0.1094,0.4644,0.8641,0.987
1.035992603,0.0979,0.4576,0.8621,0.981
1.039710885,0.0918,0.4498,0.8685,0.982
1.041097916,0.1087,0.4375,0.8893,0.997
1.043497343,0.1187,0.4366,0.9002,1.008
1.045631353,0.1216,0.4395,0.9061,1.014
1.047819999,0.1262,0.4412,0.9164,1.025
1.050732864,0.1196,0.4517,0.9251,1.036
1.052869166,0.1187,0.4561,0.9378,1.050
1.05875677,0.1289,0.4454,0.9601,1.066
1.060186301,0.1394,0.4351,0.9903,1.091
1.060675364,0.1402,0.4312,1.0123,1.109
1.063823385,0.1382,0.4334,1.0253,1.122
1.064630103,0.1365,0.4390,1.0282,1.126
1.06740302,0.1362,0.4405,1.0287,1.127
1.070141614,0.1133,0.4546,1.0167,1.119
1.073479791,0.0864,0.4656,1.0094,1.115
1.075192655,0.1004,0.4632,1.0294,1.133
1.07604026,0.1065,0.4673,1.0406,1.146
1.078426926,0.0955,0.4720,1.0221,1.130
1.080405833,0.1013,0.4681,1.0135,1.121
1.084205051,0.1016,0.4683,1.0292,1.135
1.085254322,0.1062,0.4703,1.0270,1.134
1.089668176,0.1223,0.4559,1.0018,1.107
1.091169114,0.1375,0.4327,0.9850,1.085
1.093956874,0.1463,0.4185,0.9791,1.075
1.094593385,0.1416,0.4143,0.9684,1.063
1.097089322,0.1399,0.4056,0.9415,1.035
1.099627343,0.1685,0.3716,0.9293,1.015
1.102091145,0.2007,0.3389,0.9413,1.020
1.107594218,0.1919,0.3367,0.9364,1.013
1.109093697,0.1924,0.3169,0.9205,0.992
1.109977707,0.2354,0.2615,0.9076,0.973
1.11171276,0.2464,0.2371,0.8966,0.960
1.113266926,0.2105,0.2808,0.8595,0.928
1.115995051,0.2073,0.3247,0.7791,0.869
1.118022864,0.2222,0.3191,0.6885,0.791
1.12046651,0.1917,0.3206,0.6883,0.783
1.123068957,0.1384,0.3638,0.7542,0.849
1.125163072,0.1177,0.4214,0.7833,0.897
1.12785802,0.1243,0.4576,0.7930,0.924
1.129682395,0.1389,0.4593,0.8097,0.941
1.132734374,0.1047,0.4661,0.8233,0.952
1.134981093,0.0247,0.4996,0.8077,0.950
1.137228905,-0.0063,0.5022,0.7601,0.911
1.141048385,0.0076,0.4825,0.7408,0.884
1.142239322,0.0461,0.4688,0.7735,0.906
1.145210051,0.0796,0.4393,0.7923,0.909
1.146257291,0.0828,0.4192,0.8072,0.913
1.149170885,0.0837,0.4078,0.8277,0.926
1.151572291,0.0813,0.3965,0.8199,0.914
1.154018801,0.0720,0.3953,0.8033,0.898
1.160916041,0.0601,0.4031,0.7906,0.889
1.161935207,0.0603,0.4058,0.7879,0.888
1.163212551,0.0708,0.4038,0.8009,0.900
1.163723124,0.0789,0.4026,0.8302,0.926
1.164885572,0.0830,0.3992,0.8499,0.943
1.169027239,0.0862,0.4036,0.8473,0.942
1.17016677,0.0901,0.4070,0.8473,0.944
1.178148645,0.0923,0.4075,0.8502,0.947
1.179474582,0.0916,0.4141,0.8468,0.947
1.179851666,0.0908,0.4131,0.8495,0.949
1.180213332,0.1069,0.3955,0.8639,0.956
1.181781093,0.1201,0.3855,0.8834,0.971
1.183940051,0.1214,0.3882,0.8980,0.986
1.186361093,0.1306,0.3860,0.9046,0.992
1.188779478,0.1431,0.3770,0.9059,0.992
1.191766301,0.1563,0.3628,0.8922,0.976
1.192994374,0.1712,0.3472,0.8956,0.976
1.195610207,0.1909,0.3308,0.9276,1.003
1.197576093,0.2114,0.3138,0.9554,1.028
1.199973332,0.2219,0.3035,0.9706,1.041
1.202252395,0.2217,0.3008,0.9750,1.044
1.205842135,0.2180,0.3028,0.9808,1.049
1.207645989,0.2176,0.3045,0.9857,1.054
1.210022082,0.2246,0.3001,0.9862,1.055
1.211692135,0.2390,0.2930,0.9874,1.057
1.214506874,0.2434,0.2913,1.0023,1.072
1.218100572,0.2327,0.3028,1.0108,1.081
1.22062177,0.2244,0.3174,1.0018,1.075
1.223621457,0.2356,0.3221,0.9952,1.072
1.225195728,0.2339,0.3267,0.9942,1.072
1.22715953,0.2212,0.3362,1.0018,1.080
1.22983328,0.2232,0.3438,1.0079,1.088
1.232264843,0.2205,0.3492,1.0084,1.090
1.233356353,0.2141,0.3538,1.0082,1.090
1.235394895,0.2027,0.3594,1.0086,1.090
1.238273072,0.1892,0.3621,1.0043,1.084
1.241238437,0.1748,0.3611,0.9935,1.071
1.242888957,0.1592,0.3643,0.9845,1.062
1.244830572,0.1431,0.3741,0.9737,1.053
1.248252655,0.1336,0.3797,0.9625,1.043
1.250617082,0.1345,0.3767,0.9637,1.043
1.253014114,0.1306,0.3743,0.9715,1.049
1.25842526,0.1196,0.3789,0.9701,1.048
1.259619947,0.1126,0.3833,0.9679,1.047
1.260123385,0.1047,0.3850,0.9681,1.047
1.261648957,0.0955,0.3860,0.9657,1.044
1.264221666,0.0906,0.3870,0.9674,1.046
1.266919635,0.1126,0.3787,0.9850,1.061
1.269619687,0.1257,0.3782,0.9864,1.064
1.272796249,0.0896,0.3963,0.9715,1.053
1.273765051,0.0544,0.3955,0.9754,1.054
1.275577395,0.0354,0.3833,0.9828,1.055
1.278003645,0.0269,0.3758,0.9879,1.057
1.280070832,0.0215,0.3728,1.0023,1.070
1.28212901,0.0212,0.3780,1.0096,1.078
1.284569114,0.0212,0.3831,0.9952,1.067
1.288722447,0.0188,0.3838,0.9779,1.051
1.290303332,0.0230,0.3802,0.9647,1.037
1.29326552,0.0210,0.3750,0.9527,1.024
1.294857812,0.0227,0.3738,0.9452,1.017
1.298158593,0.0293,0.3726,0.9330,1.005
