time,gFx,gFy,gFz,TgF
0.168828438,-0.0466,0.3521,1.0895,1.146
0.171193542,-0.0457,0.3431,1.1080,1.161
0.173967448,-0.0461,0.3345,1.1273,1.177
0.176535573,-0.0457,0.3277,1.1468,1.194
0.17937,-0.0447,0.3206,1.1703,1.214
0.182229688,-0.0415,0.3152,1.1898,1.232
0.18441349,-0.0344,0.3123,1.2011,1.241
0.185738802,-0.0266,0.3101,1.2076,1.247
0.187691927,-0.0149,0.3069,1.2111,1.249
0.190478386,0.0005,0.3033,1.2133,1.251
0.193650052,0.0176,0.2998,1.2133,1.250
0.195671302,0.0361,0.2971,1.2094,1.246
0.197632709,0.0547,0.2940,1.2028,1.239
0.199850573,0.0740,0.2886,1.1935,1.230
0.202853959,0.0923,0.2830,1.1820,1.219
0.205097813,0.1106,0.2803,1.1708,1.209
0.2066675,0.1277,0.2791,1.1583,1.198
0.209345104,0.1404,0.2774,1.1422,1.184
0.211575365,0.1477,0.2762,1.1237,1.166
0.213530365,0.1524,0.2776,1.1070,1.151
0.215722032,0.1536,0.2793,1.0907,1.136
0.219892396,0.1536,0.2801,1.0729,1.119
0.22193474,0.1528,0.2798,1.0531,1.100
0.22358224,0.1494,0.2793,1.0304,1.078
0.226062188,0.1458,0.2791,1.0069,1.055
0.228615313,0.1421,0.2788,0.9847,1.033
0.231511563,0.1399,0.2783,0.9642,1.013
0.233812292,0.1399,0.2776,0.9449,0.995
0.235111511,0.1397,0.2801,0.9269,0.978
0.237288021,0.1377,0.2859,0.9139,0.967
0.239727657,0.1331,0.2940,0.9090,0.965
0.242838438,0.1248,0.3072,0.9090,0.968
0.244269219,0.1130,0.3243,0.9164,0.979
0.246891354,0.0957,0.3421,0.9310,0.996
0.248650886,0.0747,0.3597,0.9503,1.019
0.251159584,0.0515,0.3750,0.9723,1.043
0.253267188,0.0266,0.3853,0.9974,1.070
0.255663386,0.0007,0.3929,1.0272,1.100
0.259447136,-0.0242,0.3968,1.0629,1.135
0.26190849,-0.0452,0.3960,1.1012,1.171
0.263373959,-0.0628,0.3943,1.1361,1.204
0.265445104,-0.0794,0.3914,1.1671,1.234
0.267777761,-0.0935,0.3865,1.1923,1.257
0.271215104,-0.1094,0.3816,1.2113,1.275
0.272510729,-0.1270,0.3745,1.2269,1.289
0.275790365,-0.1397,0.3643,1.2404,1.300
0.278347344,-0.1489,0.3543,1.2487,1.306
0.281164011,-0.1546,0.3416,1.2504,1.305
0.281543177,-0.1546,0.3257,1.2460,1.297
0.283776302,-0.1516,0.3094,1.2387,1.286
0.286072761,-0.1463,0.2915,1.2269,1.270
0.288406615,-0.1392,0.2744,1.2098,1.248
0.29175349,-0.1297,0.2593,1.1901,1.225
0.294107709,-0.1160,0.2461,1.1666,1.198
0.29685349,-0.0999,0.2339,1.1429,1.171
0.298429688,-0.0801,0.2222,1.1175,1.142
0.300575677,-0.0601,0.2119,1.0868,1.109
0.302487709,-0.0415,0.2029,1.0524,1.073
0.304852813,-0.0232,0.1922,1.0155,1.034
0.308451823,-0.0078,0.1809,0.9813,0.998
0.311147292,0.0027,0.1707,0.9542,0.969
0.312947969,0.0137,0.1607,0.9312,0.945
0.315821407,0.0278,0.1528,0.9054,0.919
0.318074011,0.0422,0.1441,0.8770,0.890
0.320619427,0.0554,0.1328,0.8524,0.864
0.32124599,0.0696,0.1257,0.8338,0.846
0.324742657,0.0759,0.1243,0.8087,0.822
0.326429948,0.0752,0.1209,0.7813,0.794
0.328723698,0.0825,0.1135,0.7598,0.773
0.330564584,0.0989,0.1057,0.7406,0.755
0.332891198,0.1160,0.0991,0.7220,0.738
0.335220834,0.1292,0.0928,0.6998,0.718
0.338014532,0.1416,0.0881,0.6805,0.701
0.341342865,0.1582,0.0845,0.6646,0.688
0.343364896,0.1768,0.0801,0.6497,0.678
0.345388386,0.1931,0.0779,0.6339,0.667
0.347530573,0.2073,0.0791,0.6165,0.655
0.349853646,0.2180,0.0833,0.6097,0.653
0.35216724,0.2227,0.0877,0.6121,0.657
0.354089167,0.2195,0.0947,0.6185,0.663
0.359670365,0.2085,0.1067,0.6260,0.668
0.360254063,0.1931,0.1174,0.6346,0.674
0.362910365,0.1738,0.1250,0.6468,0.681
0.363762656,0.1521,0.1292,0.6649,0.694
0.366722084,0.1326,0.1284,0.6885,0.713
0.368123281,0.1126,0.1228,0.7144,0.734
0.370352709,0.0896,0.1170,0.7447,0.759
0.373822761,0.0667,0.1111,0.7777,0.788
0.376387709,0.0452,0.1047,0.8116,0.820
0.379371042,0.0249,0.0996,0.8487,0.855
0.380438177,0.0054,0.0935,0.8890,0.894
0.382774792,-0.0115,0.0869,0.9256,0.930
0.384584011,-0.0210,0.0811,0.9544,0.958
0.387509167,-0.0264,0.0754,0.9786,0.982
0.390948542,-0.0298,0.0671,1.0003,1.003
0.393585625,-0.0276,0.0588,1.0182,1.020
0.395064844,-0.0190,0.0515,1.0301,1.032
0.397681927,-0.0088,0.0452,1.0384,1.039
0.400066771,0.0020,0.0405,1.0445,1.045
0.402311719,0.0120,0.0342,1.0438,1.044
0.403305729,0.0186,0.0261,1.0411,1.042
0.406491302,0.0232,0.0186,1.0372,1.038
0.408525156,0.0254,0.0095,1.0284,1.029
0.410987656,0.0283,0.0022,1.0201,1.021
0.412799323,0.0330,-0.0032,1.0101,1.011
0.415167604,0.0398,-0.0051,0.9928,0.994
0.417376667,0.0508,-0.0046,0.9725,0.974
0.419786094,0.0654,-0.0037,0.9554,0.958
0.423102969,0.0698,0.0068,0.9381,0.941
0.42599125,0.0728,0.0193,0.9227,0.926
0.427670886,0.0952,0.0225,0.9173,0.923
0.430547188,0.1262,0.0220,0.9117,0.921
0.43190375,0.1472,0.0261,0.9054,0.918
0.434172604,0.1528,0.0376,0.9095,0.923
0.436473334,0.1524,0.0518,0.9186,0.933
0.440016563,0.1624,0.0645,0.9117,0.928
0.441796511,0.1912,0.0745,0.8788,0.902
0.44363625,0.2215,0.0825,0.8353,0.868
0.445547396,0.2415,0.0913,0.8009,0.841
0.447848021,0.2722,0.1001,0.7723,0.825
0.450261771,0.3015,0.1116,0.7362,0.803
0.452489792,0.3116,0.1338,0.6971,0.775
0.455576667,0.3047,0.1568,0.6824,0.764
0.459224011,0.2771,0.1692,0.6895,0.762
0.461099115,0.2564,0.1734,0.6859,0.752
0.463393334,0.2444,0.1768,0.6734,0.738
0.466014427,0.2180,0.1841,0.6544,0.714
0.467407917,0.1963,0.1868,0.6329,0.688
0.468949011,0.1807,0.1931,0.6236,0.677
0.473082396,0.1514,0.2102,0.6356,0.686
0.477263594,0.1145,0.2305,0.6468,0.696
0.477893438,0.0884,0.2534,0.6466,0.700
0.480240781,0.0684,0.2700,0.6492,0.706
0.482047656,0.0542,0.2713,0.6480,0.705
0.483108698,0.0544,0.2666,0.6358,0.692
0.486523438,0.0486,0.2671,0.6314,0.687
0.488902969,0.0335,0.2708,0.6549,0.709
0.491344584,0.0247,0.2696,0.6981,0.749
0.492900677,0.0132,0.2652,0.7357,0.782
0.495743438,-0.0039,0.2674,0.7542,0.800
0.49891,-0.0149,0.2708,0.7674,0.814
0.500653386,-0.0176,0.2657,0.7896,0.833
0.502934636,-0.0239,0.2552,0.8162,0.856
0.504841302,-0.0386,0.2427,0.8402,0.875
0.508330729,-0.0498,0.2261,0.8573,0.888
0.5104775,-0.0540,0.2110,0.8592,0.886
0.513227344,-0.0537,0.2002,0.8490,0.874
0.514129844,-0.0486,0.1917,0.8392,0.862
0.516283177,-0.0488,0.1843,0.8326,0.854
0.519429375,-0.0593,0.1516,0.8241,0.840
0.52105,-0.0671,0.1538,0.8372,0.854
0.523745886,-0.0527,0.1900,0.8499,0.873
0.526724844,-0.0501,0.1963,0.8282,0.853
0.528401354,-0.0696,0.1973,0.8255,0.852
0.530027917,-0.0625,0.1909,0.8538,0.877
0.532339792,-0.0386,0.1848,0.8775,0.898
0.534747344,-0.0271,0.1851,0.8902,0.910
0.537824896,-0.0249,0.1807,0.8910,0.909
0.541279271,-0.0222,0.1743,0.8839,0.901
0.543479479,-0.0183,0.1741,0.8768,0.894
0.544760104,-0.0093,0.1795,0.8751,0.893
0.547005469,0.0066,0.1826,0.8829,0.902
0.549148646,0.0210,0.1831,0.8922,0.911
0.551195938,0.0244,0.1875,0.9005,0.920
0.553902292,0.0230,0.1939,0.9093,0.930
0.560807188,0.0144,0.1985,0.9217,0.943
0.561786459,-0.0127,0.1985,0.9325,0.953
0.562215886,-0.0408,0.1953,0.9457,0.966
0.562975573,-0.0349,0.1966,0.9686,0.989
0.565181875,-0.0044,0.1953,0.9918,1.011
0.567831354,-0.0042,0.1895,1.0167,1.034
0.569854271,-0.0291,0.1926,1.0494,1.067
0.573456459,-0.0100,0.1995,1.0831,1.101
0.574889688,0.0320,0.1922,1.1107,1.128
0.578147031,0.0354,0.1695,1.1569,1.170
0.579934271,0.0044,0.1553,1.2245,1.234
0.582114896,-0.0051,0.1470,1.2692,1.278
0.584028333,0.0171,0.1309,1.2914,1.298
0.587013802,0.0273,0.1116,1.3319,1.337
0.58974349,0.0012,0.0942,1.3908,1.394
0.591670313,0.0168,0.1047,1.4384,1.442
0.593908542,0.0918,0.1087,1.4745,1.481
0.596144219,0.1331,0.0794,1.5107,1.519
0.598416719,0.1507,0.0620,1.5505,1.559
0.600458177,0.1878,0.0544,1.5910,1.603
0.602753021,0.2095,0.0425,1.6203,1.634
0.606354792,0.1626,0.0493,1.6435,1.652
0.608006719,0.0947,0.0693,1.6244,1.629
0.609921198,0.0864,0.0798,1.5802,1.585
0.612088333,0.1482,0.0750,1.5700,1.579
0.614442604,0.2344,0.0579,1.5671,1.586
0.616899479,0.2732,0.0493,1.5382,1.563
0.619901615,0.2437,0.0603,1.4911,1.512
0.623261875,0.2124,0.0740,1.4228,1.440
0.624922917,0.2151,0.0833,1.3497,1.369
0.62714099,0.2403,0.0837,1.3046,1.329
0.628969792,0.2622,0.0776,1.2618,1.291
0.631496302,0.2759,0.0784,1.2235,1.257
0.633207552,0.2720,0.0813,1.1732,1.207
0.63607724,0.2534,0.0796,1.0965,1.128
0.639768594,0.2588,0.0820,1.0333,1.068
0.64197724,0.2786,0.0828,0.9811,1.023
0.642907708,0.2881,0.0845,0.9332,0.980
0.64497224,0.2908,0.0982,0.8929,0.944
0.647431771,0.3023,0.1104,0.8685,0.926
0.649749271,0.3128,0.1199,0.8580,0.921
0.651970886,0.3103,0.1306,0.8468,0.911
0.654393125,0.3189,0.1497,0.8333,0.905
0.657429792,0.3328,0.1751,0.8216,0.904
0.659680052,0.3389,0.1978,0.7999,0.891
0.662045938,0.3289,0.2188,0.7772,0.872
0.664262969,0.3057,0.2461,0.7589,0.854
0.666211198,0.2832,0.2647,0.7435,0.838
0.668856979,0.2678,0.2798,0.7425,0.837
0.677911875,0.2520,0.3142,0.7428,0.845
0.679105156,0.2281,0.3501,0.7369,0.847
0.679690573,0.2053,0.3736,0.7327,0.848
0.680258438,0.1895,0.3904,0.7274,0.847
0.68080849,0.2061,0.4073,0.7071,0.842
0.682740208,0.2464,0.4224,0.6546,0.817
0.684789844,0.2569,0.4324,0.6175,0.796
0.687381042,0.2390,0.4375,0.6431,0.814
0.691068438,0.2090,0.4322,0.6766,0.830
0.691936406,0.1746,0.4217,0.6988,0.835
0.694231458,0.1450,0.4102,0.7232,0.844
0.696496979,0.1179,0.3992,0.7393,0.848
0.698899323,0.0955,0.3953,0.7452,0.849
0.701750313,0.0662,0.3963,0.7545,0.855
0.70428599,0.0315,0.3965,0.7669,0.864
0.706769583,0.0024,0.3990,0.7845,0.880
0.709408594,-0.0127,0.3919,0.8119,0.902
0.711604583,-0.0137,0.3831,0.8441,0.927
0.713584896,-0.0256,0.3794,0.8712,0.951
0.715429375,-0.0537,0.3733,0.8885,0.965
0.718090677,-0.0720,0.3672,0.8976,0.972
0.720532917,-0.0789,0.3482,0.8949,0.963
0.723276302,-0.0823,0.2993,0.8873,0.940
0.725684792,-0.0847,0.2515,0.8814,0.921
0.727365313,-0.0886,0.2571,0.8705,0.912
0.729373646,-0.0982,0.2942,0.8631,0.917
0.731693802,-0.1104,0.3079,0.8724,0.932
0.733960417,-0.1262,0.3059,0.8897,0.949
0.736493386,-0.1436,0.3116,0.9098,0.972
0.739783281,-0.1489,0.3167,0.9190,0.983
0.742900365,-0.1343,0.2952,0.9112,0.967
0.743924271,-0.1292,0.3133,0.9127,0.974
0.746209792,-0.1416,0.3540,0.9171,0.993
0.748137031,-0.1673,0.3579,0.9134,0.995
0.751066458,-0.1983,0.3653,0.9278,1.017
0.753328646,-0.1929,0.3670,0.9574,1.043
0.756059115,-0.1714,0.3633,0.9847,1.064
0.758061094,-0.1673,0.3597,1.0126,1.087
0.760385833,-0.1773,0.3582,1.0409,1.115
0.76214974,-0.1926,0.3560,1.0619,1.136
0.764462865,-0.2058,0.3538,1.0792,1.154
0.767185365,-0.2178,0.3504,1.0963,1.171
0.769181979,-0.2251,0.3465,1.1117,1.186
0.776974688,-0.2222,0.3438,1.1234,1.196
0.778007917,-0.2158,0.3374,1.1339,1.203
0.7788275,-0.2085,0.3284,1.1437,1.208
0.779442813,-0.2000,0.3196,1.1527,1.213
0.781101927,-0.1904,0.3130,1.1703,1.226
0.784028646,-0.1775,0.3037,1.1842,1.235
0.786273438,-0.1577,0.2884,1.1847,1.229
0.788952344,-0.1289,0.2708,1.1891,1.226
0.791818073,-0.0999,0.2561,1.1962,1.227
0.794288542,-0.0737,0.2459,1.1962,1.223
0.797114948,-0.0454,0.2393,1.1925,1.217
0.797723229,-0.0173,0.2368,1.1893,1.213
0.800343906,0.0137,0.2295,1.1852,1.207
0.802141406,0.0479,0.2188,1.1793,1.200
0.805684219,0.0772,0.2146,1.1769,1.199
0.807565365,0.1001,0.2124,1.1727,1.196
0.809421302,0.1172,0.2083,1.1583,1.183
0.812184688,0.1289,0.2046,1.1415,1.167
0.814035417,0.1362,0.2034,1.1258,1.152
0.81620276,0.1387,0.2036,1.1075,1.135
0.820556979,0.1348,0.2022,1.0922,1.119
0.823652083,0.1262,0.2031,1.0780,1.104
0.82465401,0.1148,0.2071,1.0609,1.087
0.826451302,0.1008,0.2119,1.0465,1.072
0.828933021,0.0864,0.2158,1.0340,1.060
0.83176401,0.0713,0.2173,1.0231,1.048
0.834356823,0.0564,0.2210,1.0148,1.040
0.835494375,0.0435,0.2241,1.0055,1.031
0.838964271,0.0325,0.2222,0.9972,1.022
0.840440469,0.0244,0.2185,0.9913,1.015
0.84246776,0.0171,0.2163,0.9864,1.010
0.844535729,0.0137,0.2119,0.9869,1.010
0.84688276,0.0149,0.2044,0.9913,1.012
0.849115052,0.0161,0.1978,0.9969,1.016
0.8513775,0.0171,0.1951,1.0050,1.024
0.855492865,0.0178,0.1948,1.0133,1.032
0.85632875,0.0222,0.1941,1.0213,1.040
0.859600313,0.0300,0.1880,1.0311,1.049
0.862239896,0.0354,0.1797,1.0384,1.054
0.864558698,0.0376,0.1756,1.0423,1.058
0.8672875,0.0337,0.1677,1.0489,1.063
0.86836849,0.0317,0.1541,1.0753,1.087
0.871044427,0.0483,0.1433,1.1041,1.114
0.875797396,0.0703,0.1365,1.1102,1.121
0.876743646,0.0706,0.1292,1.1139,1.124
0.879109635,0.0635,0.1209,1.1249,1.133
0.879976354,0.0789,0.1199,1.1293,1.138
0.883071406,0.1074,0.1275,1.1156,1.128
0.885487656,0.1221,0.1382,1.0904,1.106
0.887810573,0.1209,0.1502,1.0626,1.080
0.890938958,0.1179,0.1568,1.0419,1.060
0.891846146,0.1126,0.1599,1.0316,1.050
0.894100156,0.1025,0.1651,1.0272,1.045
0.896467552,0.0933,0.1685,1.0174,1.036
0.899061823,0.0859,0.1726,0.9999,1.018
0.901195938,0.0801,0.1792,0.9833,1.003
0.903731302,0.0740,0.1863,0.9652,0.986
0.906027969,0.0654,0.1946,0.9476,0.970
0.909173542,0.0535,0.2031,0.9308,0.954
0.910294219,0.0471,0.2083,0.9139,0.939
0.91332724,0.0493,0.2095,0.9002,0.926
0.915296198,0.0410,0.2124,0.8885,0.914
0.917456146,0.0203,0.2188,0.8780,0.905
0.919800156,0.0098,0.2185,0.8675,0.895
0.922884948,0.0078,0.2134,0.8636,0.890
0.924467188,0.0061,0.2110,0.8665,0.892
0.928180781,0.0073,0.2100,0.8687,0.894
0.929911615,0.0103,0.2088,0.8690,0.894
0.931904427,0.0146,0.2136,0.8705,0.896
0.933397031,0.0186,0.2217,0.8639,0.892
0.936394792,0.0217,0.2295,0.8477,0.879
0.938794219,0.0278,0.2405,0.8336,0.868
0.941574063,0.0325,0.2512,0.8238,0.862
0.943971875,0.0335,0.2652,0.8153,0.858
0.945941563,0.0361,0.2796,0.8021,0.850
0.948323906,0.0378,0.2930,0.7889,0.842
0.951127188,0.0381,0.3047,0.7826,0.841
0.95311724,0.0393,0.3128,0.7838,0.845
0.95609474,0.0447,0.3123,0.7884,0.849
0.958744896,0.0552,0.3033,0.8009,0.858
0.961069219,0.0667,0.2959,0.8204,0.875
0.961806354,0.0830,0.2854,0.8556,0.906
0.964074427,0.1021,0.2693,0.9046,0.949
0.966314635,0.1245,0.2434,0.9576,0.996
0.968705417,0.1372,0.2149,0.9977,1.030
0.974281563,0.1030,0.2520,0.9168,0.956
0.975870677,0.0469,0.3313,0.7806,0.849
0.976428542,0.0210,0.3484,0.7633,0.839
0.978509167,0.0422,0.3120,0.8341,0.892
0.982177396,0.0808,0.2923,0.9037,0.953
0.984847292,0.0896,0.3020,0.9310,0.983
0.985680625,0.0740,0.3138,0.9247,0.979
0.988500104,0.0584,0.3125,0.9171,0.971
0.991555417,0.0520,0.2974,0.9383,0.986
0.992207135,0.0503,0.2832,0.9784,1.020
0.99507026,0.0425,0.2783,1.0011,1.040
0.997414115,0.0347,0.2722,1.0006,1.038
1.00089776,0.0347,0.2654,0.9933,1.029
1.002118177,0.0342,0.2613,0.9923,1.027
1.004078281,0.0310,0.2564,0.9950,1.028
1.006745729,0.0330,0.2561,0.9967,1.030
1.009376406,0.0430,0.2559,0.9911,1.024
1.012255573,0.0557,0.2517,0.9745,1.008
1.014747031,0.0679,0.2466,0.9588,0.992
1.015666667,0.0811,0.2434,0.9520,0.986
1.019743021,0.0891,0.2459,0.9476,0.983
1.021670104,0.0899,0.2493,0.9415,0.978
1.02367401,0.0889,0.2510,0.9352,0.972
1.025560208,0.0864,0.2554,0.9342,0.972
1.028379115,0.0845,0.2620,0.9354,0.975
1.031106146,0.0869,0.2671,0.9300,0.972
1.033133802,0.0879,0.2715,0.9242,0.967
1.034872656,0.0857,0.2742,0.9188,0.963
1.03812375,0.0864,0.2727,0.9161,0.960
1.040139219,0.0842,0.2735,0.9203,0.964
1.041801094,0.0740,0.2764,0.9256,0.969
1.043942031,0.0608,0.2769,0.9349,0.977
1.046062031,0.0523,0.2705,0.9457,0.985
1.048545781,0.0447,0.2630,0.9579,0.994
1.050713177,0.0310,0.2591,0.9696,1.004
1.05352276,0.0190,0.2495,0.9994,1.030
1.05612099,0.0325,0.2034,1.1276,1.146
1.0589825,0.0352,0.1738,1.2228,1.236
1.061029323,0.0146,0.1946,1.2150,1.231
1.063682344,-0.0115,0.2117,1.1830,1.202
1.065424792,-0.0325,0.2156,1.1305,1.151
1.067858646,-0.0701,0.2100,1.0528,1.076
1.074515885,-0.1214,0.2146,0.9837,1.014
1.075644687,-0.1367,0.2329,0.9593,0.997
1.076168073,-0.1428,0.2661,0.9420,0.989
1.077054896,-0.1397,0.2906,0.9398,0.994
1.08071026,-0.1065,0.2766,0.9481,0.993
1.082937552,-0.0586,0.2510,0.9437,0.978
1.083758802,-0.0168,0.2376,0.9503,0.980
1.087174062,0.0083,0.2300,0.9847,1.011
1.090176406,0.0266,0.2195,1.0211,1.045
1.091125625,0.0476,0.2078,1.0570,1.078
1.09336125,0.0642,0.1961,1.0890,1.108
1.0957675,0.0823,0.1887,1.1058,1.125
1.098294583,0.1013,0.1831,1.0924,1.112
1.101755208,0.1218,0.1748,1.0565,1.078
1.103585104,0.1431,0.1646,1.0296,1.052
1.106394948,0.1619,0.1536,1.0345,1.058
1.107533437,0.1782,0.1450,1.0536,1.078
1.110957865,0.1951,0.1389,1.0570,1.084
1.112577292,0.2107,0.1375,1.0441,1.074
1.114767292,0.2237,0.1404,1.0284,1.062
1.116848229,0.2356,0.1482,1.0126,1.050
1.12242026,0.2478,0.1614,0.9928,1.036
1.12349349,0.2576,0.1773,0.9662,1.016
1.124015052,0.2603,0.1956,0.9332,0.988
1.127187656,0.2559,0.2132,0.9051,0.964
1.128593802,0.2478,0.2285,0.8824,0.945
1.131277396,0.2388,0.2420,0.8590,0.924
1.133034687,0.2259,0.2515,0.8355,0.901
1.135554219,0.2056,0.2608,0.8167,0.882
1.138535937,0.1831,0.2718,0.7996,0.864
1.14171724,0.1604,0.2796,0.7816,0.845
1.142551823,0.1358,0.2867,0.7642,0.827
1.145323177,0.1089,0.2969,0.7469,0.811
1.148429844,0.0794,0.3069,0.7315,0.797
1.149899479,0.0481,0.3167,0.7205,0.789
1.152671823,0.0203,0.3284,0.7144,0.787
1.155776302,-0.0029,0.3350,0.7166,0.791
1.157177083,-0.0264,0.3333,0.7188,0.793
1.159320573,-0.0571,0.3284,0.7235,0.797
1.161623333,-0.0877,0.3169,0.7469,0.816
1.163300625,-0.1008,0.2996,0.7718,0.834
1.166343854,-0.1052,0.2854,0.7764,0.834
1.168173177,-0.1118,0.2727,0.7799,0.834
1.17483026,-0.1182,0.2581,0.8016,0.850
1.175865677,-0.1250,0.2427,0.8355,0.879
1.176362344,-0.1521,0.2244,0.8797,0.921
1.179086979,-0.1902,0.2031,0.9320,0.973
1.181584531,-0.2129,0.1758,0.9859,1.024
1.182996458,-0.2271,0.1448,1.0277,1.062
1.185205052,-0.2337,0.1214,1.0462,1.079
1.18772,-0.2200,0.0952,1.0585,1.085
1.190977865,-0.1914,0.0566,1.0814,1.100
1.191785417,-0.1724,0.0261,1.1078,1.121
1.195244167,-0.1558,0.0122,1.1288,1.140
1.197310781,-0.1157,-0.0002,1.1586,1.164
1.199861562,-0.0781,-0.0210,1.1871,1.190
1.201461875,-0.0559,-0.0359,1.1808,1.183
1.204806823,-0.0215,-0.0313,1.1671,1.168
1.205815104,0.0127,-0.0188,1.1776,1.178
1.209413802,0.0361,-0.0103,1.1786,1.179
1.211823021,0.0606,-0.0020,1.1676,1.169
1.212576823,0.0869,0.0103,1.1664,1.170
1.215970885,0.1128,0.0176,1.1525,1.158
1.21781375,0.1404,0.0217,1.1283,1.137
1.221363385,0.1621,0.0266,1.1132,1.125
1.222998229,0.1807,0.0293,1.0963,1.111
1.225488958,0.2002,0.0295,1.0755,1.094
1.227709219,0.2090,0.0349,1.0580,1.079
1.229580729,0.2117,0.0447,1.0624,1.084
1.231841875,0.2114,0.0547,1.0946,1.116
1.234930104,0.2017,0.0664,1.1361,1.156
1.237404062,0.1878,0.0781,1.1664,1.184
1.240045885,0.1843,0.0884,1.1832,1.201
1.241913125,0.1851,0.0928,1.2186,1.236
1.243975573,0.1704,0.0896,1.2843,1.299
1.245424114,0.1519,0.0781,1.3512,1.362
1.247714583,0.1519,0.0681,1.3734,1.383
1.250002135,0.1331,0.0720,1.3761,1.384
1.254767708,0.0564,0.0684,1.4113,1.414
1.255900521,0.0068,0.0830,1.3471,1.350
1.257598854,0.0654,0.1113,1.2120,1.219
1.260889635,0.1250,0.1030,1.2054,1.216
1.262976979,0.0938,0.0923,1.2340,1.241
1.265349948,0.0378,0.1238,1.1732,1.180
1.267049635,-0.0117,0.1763,1.0990,1.113
1.273839271,-0.0496,0.2012,1.0629,1.083
1.274980521,-0.0630,0.2012,1.0441,1.065
1.275465052,-0.0588,0.1870,1.0519,1.070
1.278055417,-0.0427,0.1646,1.0753,1.089
1.280122604,-0.0364,0.1502,1.0839,1.095
1.28208026,-0.0454,0.1572,1.0914,1.104
1.284554427,-0.0483,0.1560,1.0802,1.092
