time,gFx,gFy,gFz,TgF
1.09157802,-0.0310,0.2129,0.7628,0.793
1.093719791,-0.0273,0.2202,0.7625,0.794
1.095747916,-0.0261,0.2263,0.7608,0.794
1.097363489,-0.0293,0.2324,0.7547,0.790
1.099655781,-0.0325,0.2393,0.7503,0.788
1.103862812,-0.0388,0.2454,0.7511,0.791
1.104465,-0.0505,0.2510,0.7589,0.801
1.10659375,-0.0640,0.2549,0.7686,0.812
1.109653385,-0.0742,0.2576,0.7681,0.814
1.111488958,-0.0813,0.2583,0.7579,0.805
1.113803802,-0.0835,0.2554,0.7557,0.802
1.115545677,-0.0881,0.2493,0.7828,0.826
1.122006145,-0.0896,0.2415,0.8206,0.860
1.122495677,-0.0767,0.2320,0.8556,0.890
1.123434114,-0.0647,0.2261,0.8849,0.916
1.12694677,-0.0535,0.2185,0.9024,0.930
1.127762552,-0.0396,0.2095,0.9264,0.951
1.131217552,-0.0249,0.2024,0.9518,0.973
1.133590156,-0.0090,0.1934,0.9752,0.994
1.135896927,-0.0002,0.1848,1.0006,1.018
1.137825937,0.0090,0.1760,1.0226,1.038
1.140872916,0.0198,0.1673,1.0397,1.053
1.143073593,0.0303,0.1575,1.0514,1.064
1.144901614,0.0442,0.1487,1.0594,1.071
1.146087812,0.0606,0.1392,1.0658,1.077
1.148410416,0.0769,0.1299,1.0729,1.083
1.151474531,0.0901,0.1216,1.0787,1.089
1.153481041,0.1011,0.1138,1.0846,1.095
1.156309218,0.1126,0.1096,1.0885,1.100
1.158253385,0.1228,0.1072,1.0870,1.099
1.160695,0.1323,0.1045,1.0848,1.098
1.162929687,0.1419,0.1018,1.0826,1.097
1.165841406,0.1497,0.1006,1.0846,1.099
1.170661145,0.1533,0.1006,1.0887,1.104
1.171153125,0.1548,0.1001,1.0882,1.104
1.172702604,0.1558,0.1011,1.0860,1.102
1.175194895,0.1543,0.1023,1.0863,1.102
1.177209791,0.1516,0.1025,1.0875,1.103
1.179449375,0.1487,0.1021,1.0909,1.106
1.18245151,0.1458,0.0996,1.0948,1.109
1.183797812,0.1431,0.0957,1.1000,1.113
1.186264427,0.1414,0.0918,1.1075,1.120
1.189574427,0.1436,0.0857,1.1156,1.128
1.19223802,0.1445,0.0784,1.1232,1.135
1.194211041,0.1443,0.0713,1.1263,1.138
1.195290052,0.1448,0.0642,1.1315,1.142
1.197790677,0.1411,0.0559,1.1425,1.152
1.201989427,0.1365,0.0486,1.1515,1.161
1.202813333,0.1360,0.0432,1.1532,1.162
1.206986875,0.1394,0.0356,1.1539,1.163
1.207621041,0.1414,0.0271,1.1578,1.167
1.210426354,0.1426,0.0193,1.1613,1.170
1.21338651,0.1448,0.0115,1.1661,1.175
1.215619479,0.1453,0.0049,1.1705,1.180
1.217504739,0.1453,-0.0012,1.1737,1.183
1.219660572,0.1431,-0.0076,1.1752,1.184
1.222048802,0.1392,-0.0137,1.1744,1.183
1.224190156,0.1321,-0.0203,1.1715,1.179
1.22595677,0.1216,-0.0261,1.1637,1.170
1.228405208,0.1101,-0.0337,1.1522,1.158
1.231067604,0.0991,-0.0427,1.1449,1.150
1.233498593,0.0916,-0.0501,1.1398,1.145
1.235698697,0.0872,-0.0562,1.1344,1.139
1.239564479,0.0874,-0.0610,1.1371,1.142
1.240991927,0.0903,-0.0659,1.1405,1.146
1.242785989,0.0972,-0.0701,1.1366,1.143
1.245202447,0.1065,-0.0732,1.1351,1.142
1.247415885,0.1160,-0.0757,1.1368,1.145
1.250183593,0.1243,-0.0772,1.1359,1.145
1.252630468,0.1306,-0.0779,1.1317,1.142
1.254920729,0.1375,-0.0784,1.1254,1.136
1.257181145,0.1450,-0.0786,1.1188,1.131
1.259137031,0.1526,-0.0791,1.1107,1.124
1.26156552,0.1587,-0.0818,1.1009,1.115
1.263318541,0.1648,-0.0857,1.0909,1.107
1.265683072,0.1702,-0.0911,1.0790,1.096
1.269395208,0.1738,-0.0957,1.0665,1.085
1.271451666,0.1775,-0.0994,1.0543,1.074
1.273858593,0.1819,-0.1043,1.0436,1.064
1.275785364,0.1858,-0.1096,1.0338,1.056
1.278407708,0.1902,-0.1150,1.0248,1.049
1.280261718,0.1983,-0.1235,1.0211,1.047
1.283252031,0.2097,-0.1375,1.0228,1.053
1.285797187,0.2229,-0.1519,1.0289,1.064
1.288242708,0.2351,-0.1653,1.0377,1.077
1.290339583,0.2444,-0.1797,1.0484,1.091
1.293055364,0.2456,-0.1902,1.0599,1.105
1.294270937,0.2388,-0.1956,1.0714,1.115
1.296704062,0.2334,-0.1983,1.0817,1.124
1.298889479,0.2298,-0.2002,1.0868,1.129
1.301202968,0.2322,-0.2031,1.0875,1.130
1.304190468,0.2459,-0.2088,1.0892,1.136
1.307368177,0.2713,-0.2188,1.0865,1.141
1.309214166,0.2964,-0.2285,1.0782,1.141
1.310201093,0.3064,-0.2312,1.0741,1.141
1.312677187,0.2964,-0.2261,1.0646,1.128
1.314942708,0.2737,-0.2200,1.0487,1.106
1.318640833,0.2456,-0.2124,1.0404,1.090
1.321447916,0.2166,-0.2029,1.0377,1.079
1.323546614,0.1870,-0.1951,1.0372,1.072
1.324827239,0.1646,-0.1944,1.0416,1.072
1.328157968,0.1629,-0.2063,1.0502,1.083
1.32996526,0.1643,-0.2017,1.0580,1.089
1.332312031,0.1638,-0.1826,1.0621,1.090
1.335030833,0.1655,-0.1599,1.0690,1.093
1.337078749,0.1597,-0.1221,1.0846,1.103
1.339495468,0.1511,-0.0847,1.0968,1.110
1.341168854,0.1548,-0.0476,1.1017,1.114
1.343644531,0.1719,-0.0081,1.1012,1.115
1.346021249,0.1907,0.0230,1.1044,1.121
1.347864895,0.2107,0.0452,1.1232,1.144
1.350707291,0.2351,0.0698,1.1395,1.166
1.352827083,0.2534,0.0967,1.1378,1.170
1.355573697,0.2559,0.1187,1.1241,1.159
1.357104739,0.2469,0.1318,1.1075,1.142
1.360652447,0.2273,0.1411,1.0919,1.124
1.362261874,0.1983,0.1533,1.0707,1.100
1.365380208,0.1658,0.1611,1.0497,1.075
1.369472604,0.1333,0.1641,1.0370,1.058
1.369973906,0.1055,0.1685,1.0218,1.041
1.372170729,0.0842,0.1729,1.0030,1.021
1.375341562,0.0654,0.1736,0.9813,0.999
1.377013229,0.0486,0.1702,0.9564,0.973
1.379844739,0.0310,0.1685,0.9327,0.948
1.381782187,0.0117,0.1756,0.9107,0.928
1.384056249,-0.0061,0.1824,0.8819,0.901
1.385719479,-0.0261,0.1858,0.8744,0.894
1.38877052,-0.0413,0.1839,0.9107,0.930
1.391343802,-0.0347,0.1731,0.9491,0.965
1.393307447,-0.0129,0.1609,0.9498,0.963
1.395670468,0.0081,0.1565,0.9205,0.934
1.396949062,0.0293,0.1575,0.9066,0.921
1.40059276,0.0493,0.1575,0.9071,0.922
1.402688958,0.0774,0.1536,0.8998,0.916
1.405966822,0.1111,0.1472,0.9022,0.921
1.406937187,0.1292,0.1433,0.9015,0.922
1.410446927,0.1309,0.1455,0.8819,0.903
1.41176677,0.1253,0.1531,0.8592,0.882
1.413611145,0.1182,0.1643,0.8419,0.866
1.417092135,0.1133,0.1765,0.8414,0.867
1.419963541,0.1133,0.1836,0.8516,0.879
1.422492604,0.1143,0.1941,0.8600,0.889
1.423634374,0.1160,0.2075,0.8753,0.907
1.426768281,0.1192,0.2178,0.8941,0.928
1.42788552,0.1121,0.2322,0.9027,0.939
1.430002291,0.0989,0.2473,0.9073,0.946
1.432946458,0.0894,0.2574,0.9144,0.954
1.435248385,0.0735,0.2654,0.9239,0.964
1.437555156,0.0386,0.2915,0.9366,0.982
1.44127276,-0.0059,0.3362,0.9457,1.004
1.44243927,-0.0374,0.3667,0.9562,1.025
1.444645208,-0.0537,0.3782,0.9750,1.047
1.446360781,-0.0708,0.3936,0.9847,1.063
1.448953229,-0.1069,0.4187,0.9608,1.054
1.452462552,-0.1345,0.4397,0.9171,1.026
1.454960729,-0.1360,0.4493,0.8831,1.000
1.457594374,-0.1304,0.4527,0.8548,0.976
1.459852708,-0.1267,0.4556,0.8368,0.961
1.461857083,-0.1309,0.4573,0.8346,0.961
1.463465312,-0.1384,0.4546,0.8319,0.958
1.465335572,-0.1382,0.4480,0.8289,0.952
1.467863333,-0.1321,0.4363,0.8363,0.952
1.470932083,-0.1260,0.4146,0.8514,0.955
1.474172604,-0.1157,0.3826,0.8661,0.954
1.474799791,-0.0962,0.3455,0.8712,0.942
1.478112083,-0.0757,0.3089,0.8687,0.925
1.479791093,-0.0586,0.2747,0.8665,0.911
1.481690624,-0.0400,0.2412,0.8626,0.897
1.485633801,-0.0203,0.2095,0.8573,0.883
1.488075312,-0.0007,0.1792,0.8470,0.866
1.490043072,0.0215,0.1509,0.8338,0.848
1.492808801,0.0474,0.1277,0.8192,0.830
1.49513427,0.0745,0.1074,0.8033,0.814
1.495689114,0.1038,0.0889,0.7906,0.802
1.498088801,0.1314,0.0715,0.7828,0.797
1.50145151,0.1594,0.0488,0.7733,0.791
1.503794895,0.1919,0.0230,0.7586,0.783
1.506718437,0.2132,0.0044,0.7501,0.780
1.509049635,0.2154,0.0049,0.7430,0.774
1.509636926,0.2200,0.0151,0.7213,0.754
1.512068124,0.2412,0.0188,0.6927,0.734
1.514574687,0.2676,0.0193,0.6778,0.729
1.517844999,0.2888,0.0230,0.6768,0.736
1.520965312,0.3020,0.0317,0.6807,0.745
1.522288281,0.3086,0.0425,0.6885,0.756
1.524314895,0.3101,0.0549,0.7037,0.771
1.526543229,0.3028,0.0676,0.7298,0.793
1.529767031,0.2862,0.0820,0.7662,0.822
1.532019791,0.2683,0.0994,0.8089,0.858
1.53466677,0.2498,0.1165,0.8529,0.896
1.537094531,0.2266,0.1309,0.8990,0.936
1.539965572,0.2075,0.1409,0.9559,0.988
1.540745312,0.1968,0.1426,1.0265,1.055
1.542589166,0.1887,0.1389,1.1100,1.134
1.545103958,0.1826,0.1323,1.1984,1.219
1.548469947,0.1765,0.1209,1.2826,1.300
1.55091927,0.1736,0.1087,1.3661,1.381
1.553125312,0.1756,0.0908,1.4494,1.463
1.554985833,0.1721,0.0750,1.5160,1.528
1.55670901,0.1651,0.0645,1.5514,1.562
1.559254114,0.1731,0.0437,1.5722,1.582
1.561799999,0.1917,0.0195,1.5805,1.592
1.563706979,0.2156,0.0010,1.5680,1.583
1.570742656,0.2779,0.0046,1.5478,1.573
1.572200156,0.3162,0.0332,1.5331,1.566
1.57300802,0.3011,0.0122,1.5180,1.548
1.573897395,0.2898,-0.0767,1.4936,1.523
1.575914583,0.2815,-0.1055,1.4950,1.525
1.578272916,0.2691,-0.0571,1.4975,1.523
1.580008176,0.2857,-0.0244,1.4567,1.485
1.585673437,0.3550,-0.0132,1.4059,1.450
1.586620885,0.4715,-0.0232,1.3566,1.436
1.587064739,0.5560,-0.0618,1.3107,1.425
1.589283958,0.5499,-0.0972,1.2797,1.396
1.591541406,0.5127,-0.1006,1.2575,1.362
1.593952187,0.4756,-0.0972,1.2379,1.330
1.596759531,0.4205,-0.1072,1.2101,1.286
1.599670156,0.3555,-0.1101,1.1696,1.227
1.602244791,0.3089,-0.0930,1.1219,1.167
1.604094947,0.2674,-0.0652,1.0817,1.116
1.606326718,0.2295,-0.0315,1.0538,1.079
1.608796197,0.2012,0.0112,1.0299,1.049
1.610432447,0.1621,0.0628,1.0116,1.026
1.612828072,0.1145,0.1121,0.9989,1.012
1.618383801,0.0725,0.1504,0.9823,0.996
1.619268854,0.0364,0.1807,0.9664,0.984
1.621692656,-0.0071,0.2031,0.9552,0.977
1.622250781,-0.0542,0.2161,0.9449,0.971
1.625859374,-0.0864,0.2183,0.9354,0.964
1.628156926,-0.1038,0.2161,0.9269,0.957
1.62925052,-0.1148,0.2132,0.9266,0.958
1.633146301,-0.1201,0.2078,0.9425,0.973
1.634171458,-0.1206,0.2002,0.9635,0.991
1.636956249,-0.1174,0.1944,0.9801,1.006
1.639254583,-0.1157,0.1922,0.9945,1.019
1.641669322,-0.1128,0.1909,1.0084,1.033
1.643831197,-0.1028,0.1878,1.0196,1.042
1.645783176,-0.0862,0.1843,1.0233,1.043
1.650525937,-0.0740,0.1758,1.0196,1.037
1.651533333,-0.0762,0.1616,0.9974,1.013
1.65360427,-0.0737,0.1384,0.9581,0.971
1.655858645,-0.0720,0.1004,0.9300,0.938
1.657958541,-0.0571,0.0789,0.9642,0.969
1.660309843,-0.0063,0.0637,1.0106,1.013
1.662156822,0.0488,0.0374,0.9947,0.997
1.669218437,0.0899,0.0261,0.9522,0.957
1.671053906,0.1038,0.0259,0.9422,0.948
1.671548697,0.1223,0.0195,0.9525,0.961
1.672019062,0.1790,0.0161,0.9415,0.958
1.675067968,0.2425,0.0315,0.9081,0.940
1.67773901,0.2705,0.0418,0.8629,0.905
1.679879374,0.2676,0.0396,0.8336,0.876
1.682058124,0.2791,0.0391,0.8199,0.867
1.684740833,0.3013,0.0381,0.8116,0.867
1.687282291,0.3067,0.0728,0.8397,0.897
1.690192447,0.2918,0.1006,0.8543,0.908
1.690824635,0.2635,0.0911,0.8304,0.876
1.692833697,0.2525,0.0950,0.8097,0.853
1.695101458,0.2630,0.1126,0.7906,0.841
1.698697239,0.2503,0.1226,0.7752,0.824
1.702050937,0.2161,0.1316,0.7601,0.801
1.703008228,0.1843,0.1509,0.7479,0.785
1.705333853,0.1553,0.1653,0.7376,0.772
1.708314426,0.1214,0.1731,0.7413,0.771
1.709043958,0.0806,0.1804,0.7603,0.786
1.712098749,0.0496,0.1885,0.7784,0.802
1.713718437,0.0288,0.1953,0.7901,0.814
1.71704177,0.0068,0.2002,0.8016,0.826
1.72083302,-0.0164,0.2019,0.8160,0.841
1.723858385,-0.0349,0.2053,0.8328,0.858
1.72563276,-0.0454,0.2097,0.8470,0.874
1.726217551,-0.0469,0.2156,0.8551,0.883
1.727759062,-0.0405,0.2215,0.8587,0.888
1.73052052,-0.0313,0.2244,0.8587,0.888
1.733171562,-0.0188,0.2283,0.8543,0.885
1.735448176,-0.0039,0.2356,0.8431,0.875
1.737748645,0.0127,0.2469,0.8321,0.868
1.739929843,0.0288,0.2600,0.8297,0.870
1.742356562,0.0398,0.2742,0.8319,0.877
1.744189895,0.0542,0.2906,0.8319,0.883
1.74641802,0.0835,0.3147,0.8309,0.892
1.749054114,0.1157,0.3460,0.8343,0.911
1.751428958,0.1226,0.3655,0.8375,0.922
1.753653593,0.1040,0.3675,0.8380,0.921
1.755656874,0.0857,0.3616,0.8319,0.911
1.758484322,0.0764,0.3562,0.8238,0.901
1.760543176,0.0708,0.3511,0.8214,0.896
1.763435676,0.0615,0.3457,0.8204,0.892
1.769770833,0.0461,0.3406,0.8180,0.887
1.770669895,0.0251,0.3313,0.8136,0.879
1.771099843,0.0051,0.3230,0.8079,0.870
1.772754635,-0.0049,0.3157,0.8040,0.864
1.775031301,-0.0061,0.3057,0.8050,0.861
1.777166145,-0.0073,0.2947,0.8082,0.860
1.779745468,-0.0054,0.2830,0.8133,0.861
1.782598176,0.0066,0.2703,0.8202,0.864
1.784190312,0.0195,0.2583,0.8275,0.867
1.786420572,0.0305,0.2464,0.8372,0.873
1.788630416,0.0403,0.2327,0.8495,0.882
1.79087276,0.0466,0.2202,0.8607,0.890
1.793458385,0.0547,0.2080,0.8646,0.891
1.795688853,0.0642,0.1985,0.8621,0.887
1.798823593,0.0691,0.1939,0.8570,0.881
1.801621562,0.0718,0.1904,0.8541,0.878
1.803422968,0.0711,0.1868,0.8551,0.878
1.806906093,0.0637,0.1848,0.8575,0.880
1.807479583,0.0542,0.1819,0.8609,0.882
1.810430312,0.0442,0.1775,0.8621,0.881
1.81402276,0.0308,0.1736,0.8534,0.871
1.816939322,0.0171,0.1690,0.8404,0.857
1.817867083,0.0078,0.1658,0.8370,0.853
1.821180156,0.0034,0.1668,0.8358,0.852
1.823603749,0.0037,0.1675,0.8214,0.838
1.824180781,0.0066,0.1641,0.8055,0.822
1.826352447,0.0112,0.1638,0.7962,0.813
1.829439166,0.0186,0.1665,0.7882,0.806
1.83301526,0.0308,0.1655,0.7818,0.800
1.833918228,0.0447,0.1665,0.7774,0.796
1.836266978,0.0581,0.1704,0.7686,0.789
1.838080572,0.0742,0.1734,0.7574,0.781
1.841833437,0.0901,0.1773,0.7554,0.781
1.843504531,0.1062,0.1809,0.7596,0.788
1.846253645,0.1226,0.1843,0.7613,0.793
1.848506249,0.1382,0.1873,0.7620,0.797
1.851435208,0.1504,0.1922,0.7723,0.810
1.853224843,0.1607,0.1975,0.7921,0.832
1.856305624,0.1729,0.2005,0.8153,0.857
1.856999166,0.1834,0.2002,0.8407,0.883
1.860553437,0.1883,0.1968,0.8678,0.909
1.862050156,0.1914,0.1936,0.8927,0.933
1.864143853,0.1900,0.1897,0.9110,0.950
1.869225572,0.1853,0.1839,0.9239,0.960
1.870105364,0.1814,0.1819,0.9347,0.969
1.872030572,0.1729,0.1848,0.9496,0.983
1.873548489,0.1621,0.1861,0.9664,0.997
1.876928801,0.1514,0.1856,0.9781,1.007
1.879075885,0.1384,0.1824,0.9815,1.008
1.882899635,0.1243,0.1775,0.9750,0.999
1.883816562,0.1104,0.1714,0.9596,0.981
1.885820885,0.0989,0.1626,0.9383,0.957
1.889119062,0.0938,0.1533,0.9134,0.931
1.889978228,0.0850,0.1406,0.8846,0.900
1.892046666,0.0686,0.1245,0.8565,0.868
1.894795781,0.0571,0.1148,0.8292,0.839
1.89898703,0.0527,0.1111,0.7999,0.809
1.900232343,0.0557,0.1109,0.7603,0.770
1.901874739,0.0559,0.1055,0.7191,0.729
1.903649478,0.0647,0.0940,0.7432,0.752
1.90589703,0.0830,0.1375,0.8495,0.864
1.908782603,0.1184,0.1931,0.9618,0.988
1.910567187,0.1450,0.2102,1.0797,1.109
1.913084426,0.1453,0.2490,1.2130,1.247
1.915694426,0.1387,0.2971,1.3419,1.381
1.918436562,0.1350,0.3406,1.4689,1.514
1.920867083,0.1548,0.3855,1.5856,1.639
1.922690833,0.1763,0.4185,1.7084,1.768
1.925013697,0.1809,0.4217,1.8237,1.881
1.927623124,0.1443,0.3914,1.9018,1.947
1.930042395,0.0982,0.3489,1.9399,1.973
1.933054687,0.0964,0.3064,1.9563,1.982
1.934650676,0.1013,0.2854,1.9675,1.991
1.937108489,0.0540,0.2849,1.9670,1.988
1.93917526,-0.0137,0.2730,1.9643,1.983
1.941049791,-0.0667,0.2581,1.9731,1.991
1.943364374,-0.1087,0.2522,1.9741,1.993
1.945748437,-0.1277,0.2508,1.9499,1.970
1.951925103,-0.1528,0.2530,1.9125,1.935
1.953100833,-0.2158,0.2500,1.8557,1.885
1.95381151,-0.2876,0.2388,1.7765,1.815
1.955260989,-0.3409,0.2273,1.7092,1.758
1.957560572,-0.3728,0.2127,1.6496,1.705
1.960267135,-0.3941,0.1951,1.5959,1.655
1.962739218,-0.4139,0.1831,1.5536,1.618
1.965046353,-0.4197,0.1675,1.4975,1.564
1.967407187,-0.4114,0.1443,1.4271,1.492
1.96972401,-0.3921,0.1214,1.3588,1.419
1.97215927,-0.3709,0.1057,1.3014,1.357
1.973861301,-0.3501,0.0952,1.2462,1.298
1.976741978,-0.3033,0.0669,1.1547,1.196
1.979151405,-0.2503,0.0425,1.0516,1.082
1.982009947,-0.2339,0.0442,0.9901,1.018
1.983511353,-0.2603,0.0654,0.9818,1.018
1.986085624,-0.2945,0.0852,0.9894,1.036
1.988125624,-0.2852,0.0835,0.9967,1.040
1.990494947,-0.2578,0.0740,1.0255,1.060
1.992907135,-0.2090,0.0398,1.0235,1.045
1.995033228,-0.1204,-0.0156,0.9415,0.949
1.998186562,-0.0398,0.0061,0.8580,0.859
2.001007655,0.0134,0.0693,0.7984,0.802
2.002679166,0.0562,0.0872,0.7291,0.736
2.004468385,0.0867,0.0989,0.6712,0.684
2.00686328,0.1106,0.1157,0.6314,0.651
2.00960703,0.1336,0.1336,0.6028,0.632
2.012048801,0.1492,0.1489,0.5694,0.607
2.01475401,0.1653,0.1636,0.5420,0.590
2.017212447,0.1802,0.1848,0.5247,0.585
2.019051301,0.2078,0.2039,0.5088,0.586
2.021251145,0.2300,0.2171,0.5025,0.594
2.023245416,0.2107,0.2366,0.4913,0.585
2.025540416,0.1697,0.2556,0.4813,0.571
2.027784687,0.1340,0.2698,0.4808,0.567
2.03130703,0.0964,0.2793,0.4776,0.562
2.032831874,0.0361,0.2845,0.4896,0.567
2.035004583,-0.0337,0.2859,0.5020,0.579
2.037167447,-0.0855,0.2835,0.5025,0.583
2.03952302,-0.1272,0.2849,0.5242,0.610
2.042483905,-0.1572,0.2864,0.5584,0.647
2.04482552,-0.1736,0.2957,0.5938,0.686
2.047937083,-0.1687,0.3072,0.6309,0.722
2.049754791,-0.1343,0.3162,0.6461,0.732
2.052246249,-0.1101,0.3174,0.6688,0.748
2.054294114,-0.1043,0.2996,0.7059,0.774
2.056067395,-0.1025,0.2815,0.7362,0.795
2.059007395,-0.1138,0.2732,0.7696,0.825
2.061440937,-0.1138,0.2576,0.8009,0.849
2.069435364,-0.0996,0.2385,0.8480,0.887
2.070700155,-0.0989,0.2224,0.9093,0.941
2.071332708,-0.0925,0.2083,0.9437,0.971
2.071896874,-0.0864,0.2058,0.9986,1.023
2.072527551,-0.0918,0.1939,1.0399,1.062
2.075071978,-0.0862,0.1885,1.0165,1.037
2.077321301,-0.0757,0.2009,0.9918,1.015
2.08551703,-0.0562,0.2029,0.9679,0.991
2.086772291,-0.0305,0.2002,0.9508,0.972
2.08742078,-0.0129,0.2000,0.9544,0.975
2.087992083,-0.0032,0.1973,0.9618,0.982
2.088996666,-0.0098,0.1941,0.9806,1.000
2.092461145,-0.0208,0.1907,1.0055,1.024
2.094132447,-0.0193,0.1904,1.0255,1.043
2.09738953,-0.0120,0.2034,1.0450,1.065
2.100657239,0.0020,0.2112,1.0546,1.075
2.101783905,0.0220,0.2068,1.0431,1.064
2.104051614,0.0349,0.2071,1.0284,1.050
2.106864374,0.0371,0.2114,1.0272,1.049
