time,gFx,gFy,gFz,TgF
2.004012082,-0.0999,0.6661,0.7130,0.981
2.006215416,-0.0996,0.6641,0.7154,0.981
2.00863953,-0.1033,0.6612,0.7152,0.979
2.010951718,-0.1138,0.6551,0.7071,0.971
2.014822551,-0.1250,0.6524,0.7005,0.965
2.016340989,-0.1301,0.6590,0.7039,0.973
2.018002134,-0.1340,0.6702,0.7130,0.988
2.020740259,-0.1367,0.6795,0.7227,1.001
2.02273328,-0.1377,0.6844,0.7274,1.008
2.024986978,-0.1387,0.6849,0.7293,1.010
2.026914843,-0.1409,0.6839,0.7345,1.013
2.029537655,-0.1472,0.6863,0.7381,1.019
2.032209114,-0.1541,0.6900,0.7337,1.019
2.034460937,-0.1570,0.6917,0.7269,1.016
2.036663072,-0.1524,0.6922,0.7225,1.012
2.038665364,-0.1397,0.6895,0.7203,1.007
2.040899009,-0.1214,0.6846,0.7254,1.005
2.043782968,-0.1040,0.6820,0.7388,1.011
2.048521197,-0.0901,0.6766,0.7511,1.015
2.049017343,-0.0750,0.6666,0.7596,1.013
2.05070927,-0.0601,0.6549,0.7637,1.008
2.053496978,-0.0486,0.6446,0.7576,0.996
2.05572552,-0.0386,0.6373,0.7454,0.981
2.058052082,-0.0278,0.6326,0.7347,0.970
2.060275572,-0.0188,0.6297,0.7303,0.964
2.06267927,-0.0073,0.6290,0.7330,0.966
2.065375884,0.0044,0.6292,0.7403,0.972
2.067432134,0.0125,0.6280,0.7469,0.976
2.069411457,0.0208,0.6251,0.7474,0.975
2.071709374,0.0286,0.6168,0.7379,0.962
2.07382552,0.0366,0.6072,0.7196,0.942
2.076107343,0.0396,0.6087,0.7034,0.931
2.07845078,0.0332,0.6204,0.7034,0.939
2.081270416,0.0208,0.6339,0.7166,0.957
2.083789322,0.0090,0.6448,0.7310,0.975
2.086311874,-0.0010,0.6483,0.7467,0.989
2.088438801,-0.0142,0.6453,0.7608,0.998
2.090946197,-0.0286,0.6392,0.7652,0.997
2.093173228,-0.0396,0.6326,0.7594,0.989
2.095532239,-0.0439,0.6285,0.7484,0.978
2.098251145,-0.0420,0.6265,0.7398,0.970
2.100195207,-0.0403,0.6268,0.7318,0.964
2.10281203,-0.0425,0.6275,0.7269,0.961
2.104842603,-0.0466,0.6287,0.7288,0.964
2.106620624,-0.0532,0.6297,0.7366,0.971
2.109162395,-0.0652,0.6290,0.7445,0.977
2.111507239,-0.0779,0.6292,0.7489,0.981
2.11394552,-0.0896,0.6292,0.7547,0.987
2.116561509,-0.0977,0.6309,0.7625,0.995
2.118754061,-0.0989,0.6370,0.7769,1.010
2.12085828,-0.0974,0.6422,0.7965,1.028
2.123522916,-0.0891,0.6373,0.8150,1.038
2.125909739,-0.0642,0.5975,0.8416,1.034
2.128207655,-0.0386,0.5682,0.8829,1.051
2.13162677,-0.0435,0.5840,0.9181,1.089
2.132861457,-0.0732,0.6114,0.9395,1.123
2.135925311,-0.1008,0.6395,0.9564,1.155
2.137784791,-0.0818,0.6629,0.9723,1.180
2.139975832,-0.0378,0.6734,0.9881,1.196
2.142299582,-0.0330,0.6654,0.9999,1.201
2.144750832,-0.0554,0.6536,1.0104,1.205
2.146743384,-0.0737,0.6534,1.0255,1.218
2.149303332,-0.0779,0.6610,1.0343,1.230
2.151593176,-0.0735,0.6651,1.0304,1.229
2.153574843,-0.0652,0.6553,1.0272,1.220
2.155988593,-0.0669,0.6363,1.0204,1.204
2.15831953,-0.0801,0.6253,1.0055,1.187
2.160802447,-0.0952,0.6224,0.9881,1.172
2.163746353,-0.1123,0.6236,0.9706,1.159
2.165680364,-0.1245,0.6307,0.9603,1.156
2.168759009,-0.1389,0.6451,0.9559,1.162
2.170542343,-0.1519,0.6612,0.9461,1.164
2.172898384,-0.1507,0.6680,0.9278,1.153
2.175115259,-0.1402,0.6668,0.9090,1.136
2.177768645,-0.1265,0.6622,0.8885,1.115
2.181383436,-0.1116,0.6566,0.8651,1.092
2.182073957,-0.0947,0.6480,0.8458,1.070
2.18520052,-0.0789,0.6361,0.8285,1.047
2.186617447,-0.0620,0.6236,0.8119,1.026
2.188856822,-0.0410,0.6109,0.7984,1.006
2.191155884,-0.0242,0.5999,0.7872,0.990
2.193392968,-0.0188,0.5928,0.7794,0.979
2.199825311,-0.0171,0.5867,0.7782,0.975
2.200375155,-0.0127,0.5809,0.7796,0.972
2.20075828,-0.0125,0.5821,0.7659,0.962
2.203838905,-0.0190,0.5901,0.7425,0.949
2.205736197,-0.0256,0.5977,0.7320,0.945
2.20804427,-0.0283,0.6065,0.7364,0.954
2.210300468,-0.0322,0.6155,0.7445,0.967
2.21343677,-0.0349,0.6224,0.7476,0.973
2.215119009,-0.0291,0.6285,0.7484,0.978
2.218043436,-0.0181,0.6358,0.7471,0.981
2.219863072,-0.0093,0.6419,0.7469,0.985
2.222098905,0.0088,0.6458,0.7489,0.989
2.224450936,0.0501,0.6478,0.7410,0.986
2.226319843,0.0830,0.6505,0.7393,0.988
2.229874686,0.0877,0.6500,0.7484,0.995
2.231544426,0.0847,0.6434,0.7533,0.994
2.233762134,0.0916,0.6380,0.7535,0.992
2.235880416,0.1043,0.6363,0.7489,0.988
2.23817078,0.1140,0.6351,0.7479,0.988
2.240525259,0.1179,0.6351,0.7606,0.998
2.243170207,0.1143,0.6356,0.7845,1.016
2.245186457,0.1065,0.6336,0.8053,1.030
2.248398749,0.1023,0.6326,0.8136,1.036
2.250639947,0.1040,0.6324,0.8248,1.045
2.253034322,0.1030,0.6312,0.8424,1.058
2.255139218,0.1008,0.6299,0.8436,1.058
2.257248853,0.0991,0.6321,0.8546,1.068
2.259509843,0.0938,0.6356,0.8753,1.086
2.262834009,0.0857,0.6380,0.8797,1.090
2.26413453,0.0833,0.6392,0.8897,1.099
2.26714677,0.0818,0.6373,0.8985,1.105
2.268755989,0.0723,0.6365,0.9024,1.107
2.270854113,0.0706,0.6329,0.9022,1.104
2.273256509,0.0786,0.6253,0.8944,1.094
2.27557177,0.0791,0.6197,0.8946,1.091
2.278151145,0.0786,0.6151,0.8885,1.083
2.28106578,0.0918,0.6121,0.8597,1.059
2.283773124,0.1062,0.6094,0.8402,1.043
2.286166249,0.1106,0.6065,0.8385,1.041
2.287954738,0.1172,0.6063,0.8221,1.028
2.290176613,0.1287,0.6038,0.7913,1.004
2.292386822,0.1402,0.6011,0.7740,0.990
2.294770259,0.1480,0.6006,0.7664,0.985
2.297128905,0.1504,0.5977,0.7406,0.963
2.299669113,0.1590,0.5919,0.7159,0.942
2.302122447,0.1668,0.5919,0.7154,0.943
2.30415927,0.1716,0.5965,0.7095,0.943
2.306027343,0.1748,0.5987,0.7049,0.941
2.308450051,0.1741,0.6002,0.7056,0.943
2.31070677,0.1746,0.6014,0.6998,0.939
2.313286926,0.1702,0.6004,0.7032,0.940
2.315710884,0.1599,0.6019,0.7122,0.946
2.318027916,0.1467,0.6065,0.7240,0.956
2.320136353,0.1306,0.6158,0.7374,0.970
2.322954738,0.1152,0.6246,0.7335,0.970
2.325236353,0.0977,0.6297,0.7183,0.960
2.327164478,0.0850,0.6319,0.7193,0.961
2.33108328,0.0823,0.6216,0.7318,0.964
2.332748801,0.0745,0.6060,0.7191,0.943
2.335216509,0.0454,0.5923,0.7042,0.921
2.337089999,0.0085,0.5821,0.7147,0.922
2.339340884,0.0044,0.5872,0.7388,0.944
2.341673436,0.0313,0.6031,0.7611,0.972
2.34400677,0.0703,0.6168,0.7691,0.988
2.346202447,0.1128,0.6277,0.7772,1.005
2.348573124,0.1497,0.6346,0.7740,1.012
2.350927499,0.1780,0.6365,0.7464,0.997
2.35301328,0.1931,0.6387,0.7149,0.978
2.355267811,0.1946,0.6424,0.6988,0.969
2.357608332,0.1904,0.6507,0.6966,0.972
2.359922499,0.1914,0.6641,0.7037,0.986
2.362637082,0.1941,0.6749,0.7188,1.005
2.365538124,0.1953,0.6807,0.7349,1.021
2.367877968,0.1980,0.6817,0.7533,1.035
2.369943905,0.1736,0.6580,0.7696,1.027
2.37214828,0.1448,0.6270,0.7830,1.014
2.374529426,0.1655,0.6258,0.8048,1.033
2.377083488,0.2007,0.6358,0.8214,1.058
2.379111561,0.2141,0.6382,0.8160,1.058
2.381863957,0.2134,0.6356,0.7933,1.039
2.384190936,0.2061,0.6348,0.7755,1.023
2.385822082,0.1992,0.6402,0.7745,1.024
2.388085988,0.1939,0.6485,0.7845,1.036
2.390509947,0.1870,0.6544,0.7935,1.045
2.392755363,0.1768,0.6519,0.7994,1.047
2.395630988,0.1668,0.6439,0.7938,1.036
2.398004113,0.1594,0.6309,0.7703,1.008
2.400131405,0.1590,0.6138,0.7406,0.975
2.403007082,0.1521,0.5848,0.7135,0.935
2.40510927,0.1507,0.5572,0.6888,0.899
2.407362863,0.1668,0.5418,0.6636,0.873
2.409204218,0.1863,0.5340,0.6466,0.859
2.41228552,0.2066,0.5359,0.6480,0.866
2.414822343,0.2224,0.5377,0.6517,0.874
2.417089686,0.2393,0.5399,0.6534,0.881
2.419108541,0.2549,0.5445,0.6685,0.899
2.421402343,0.2647,0.5496,0.6944,0.924
2.423724426,0.2659,0.5567,0.7174,0.946
2.426097082,0.2586,0.5667,0.7310,0.960
2.42897427,0.2478,0.5804,0.7381,0.971
2.430827186,0.2322,0.5987,0.7447,0.983
2.43334677,0.2117,0.6175,0.7454,0.991
2.435339738,0.1914,0.6370,0.7318,0.989
2.437619947,0.1707,0.6566,0.7156,0.986
2.439782707,0.1516,0.6749,0.6956,0.981
2.442594009,0.1414,0.6903,0.6666,0.970
2.451309947,0.1340,0.7030,0.6378,0.959
2.452320051,0.0994,0.7098,0.6077,0.940
2.452931145,0.0186,0.7152,0.5828,0.923
2.453445936,-0.0129,0.7159,0.5777,0.920
2.454505311,0.0173,0.7039,0.5599,0.900
2.456930832,0.0393,0.6898,0.5186,0.864
2.460236353,0.0715,0.6768,0.4898,0.839
2.462533332,0.1138,0.6656,0.4798,0.828
2.467427447,0.1587,0.6570,0.4705,0.824
2.468498124,0.1961,0.6497,0.4554,0.817
2.469318853,0.2268,0.6419,0.4500,0.816
2.470859895,0.2593,0.6356,0.4588,0.826
2.473458853,0.2847,0.6370,0.4737,0.843
2.475324738,0.2959,0.6431,0.4878,0.860
2.477554009,0.3008,0.6497,0.5022,0.875
2.480744061,0.3059,0.6583,0.5198,0.893
2.482865936,0.3047,0.6688,0.5342,0.909
2.485162238,0.2915,0.6780,0.5494,0.920
2.487671249,0.2639,0.6883,0.5701,0.932
2.489631145,0.2266,0.6990,0.5992,0.948
2.49422354,0.1817,0.7052,0.6312,0.964
2.494851665,0.1467,0.6986,0.6426,0.960
2.501762655,0.1248,0.6746,0.6392,0.938
2.502432707,0.1038,0.6434,0.6429,0.915
2.502715051,0.0957,0.6119,0.6644,0.908
2.503801665,0.1038,0.5809,0.7078,0.922
2.505986353,0.1255,0.5543,0.7635,0.952
2.507902863,0.1531,0.5408,0.8170,0.992
2.510169322,0.1675,0.5399,0.8624,1.031
2.515466718,0.1653,0.5499,0.8990,1.067
2.516276353,0.1548,0.5699,0.9183,1.092
2.517523905,0.1416,0.5928,0.9337,1.115
2.519805415,0.1267,0.6126,0.9432,1.132
2.522521405,0.1199,0.6265,0.9405,1.136
2.524952811,0.1336,0.6353,0.9364,1.139
2.526674582,0.1638,0.6412,0.9356,1.146
2.530457707,0.2058,0.6424,0.9388,1.156
2.53210177,0.2178,0.6414,0.9134,1.137
2.534686509,0.1936,0.6417,0.8597,1.090
2.537071301,0.2332,0.6351,0.8438,1.082
2.53902953,0.3208,0.6285,0.8487,1.104
2.541425676,0.3750,0.6331,0.8138,1.097
2.54337729,0.4029,0.6414,0.7667,1.078
2.546382447,0.4217,0.6461,0.7352,1.066
2.548355415,0.4383,0.6512,0.7086,1.057
2.550937759,0.4532,0.6575,0.6844,1.052
2.552800103,0.4666,0.6658,0.6651,1.050
2.554873176,0.4722,0.6719,0.6614,1.055
2.557200415,0.4300,0.6724,0.6602,1.036
2.559601718,0.3804,0.6768,0.6483,1.011
2.562666405,0.4190,0.6702,0.6549,1.026
2.565394218,0.4678,0.6570,0.6314,1.024
2.567725155,0.4546,0.6534,0.6097,1.003
2.569607655,0.4051,0.6487,0.6487,1.003
2.571786613,0.3389,0.6444,0.6824,0.998
2.574100936,0.2830,0.6385,0.6790,0.974
2.57593177,0.2542,0.6297,0.6795,0.961
2.579085884,0.2344,0.6268,0.6810,0.955
2.581678593,0.2090,0.6224,0.6475,0.922
2.583985363,0.2085,0.6068,0.6737,0.930
2.586264165,0.2097,0.5877,0.7349,0.964
2.587832551,0.1768,0.5745,0.7891,0.992
2.59017578,0.0652,0.5706,0.8333,1.012
2.592324895,-0.0906,0.5694,0.8380,1.017
2.595668593,-0.1421,0.5491,0.8358,1.010
2.597594686,-0.0635,0.5115,0.8548,0.998
2.599774947,0.0903,0.4717,0.9278,1.045
2.602449478,0.2200,0.4576,0.9764,1.101
2.604579426,0.1675,0.4615,0.9276,1.049
2.606902759,0.0276,0.4629,0.8580,0.975
2.608807551,-0.0039,0.4808,0.8587,0.984
2.613384947,0.0532,0.5088,0.9000,1.035
2.614675311,0.1157,0.5396,0.9251,1.077
2.616649374,0.1367,0.5623,0.9513,1.113
2.618721561,0.1160,0.5630,0.9989,1.152
2.621102551,0.0718,0.5467,1.0065,1.148
2.623375311,-0.2320,0.5130,-0.9894,1.138
2.625375572,0.1646,0.3655,0.0376,0.403
2.629413905,0.7938,0.2483,2.4851,2.621
2.631031978,0.4153,0.3135,1.5832,1.666
2.63237203,-0.0591,0.4151,1.3092,1.375
2.634658176,-0.2383,0.4896,1.4171,1.518
2.637268853,-0.3108,0.5345,1.3717,1.505
2.639217551,-0.3335,0.5423,1.2206,1.377
2.641600884,-0.2576,0.5101,1.1730,1.305
2.650069218,-0.1314,0.4593,1.2203,1.311
2.651423905,-0.0295,0.4207,1.2313,1.302
2.65212078,0.0313,0.4038,1.1864,1.254
2.653038645,0.0559,0.3975,1.1280,1.197
2.654204426,-0.0972,0.3975,0.4146,0.583
2.65635427,-0.0020,0.3472,0.5728,0.670
2.658208228,0.2825,0.3003,1.3534,1.415
2.664870468,0.1812,0.3372,1.1500,1.212
2.665938072,0.0117,0.3797,1.0328,1.100
2.666435884,-0.0251,0.3977,1.0509,1.124
2.667297343,-0.0225,0.4078,0.9913,1.072
2.669703384,-0.0476,0.4219,0.7401,0.853
2.672072811,0.0134,0.4046,0.7022,0.811
2.674465207,0.1477,0.3611,0.9898,1.064
2.677333645,0.1502,0.3614,1.0641,1.134
2.679421509,0.0635,0.3934,0.9234,1.006
2.682035207,0.0276,0.4078,0.8182,0.915
2.684527968,0.0637,0.3968,0.8717,0.960
2.686611874,0.0869,0.3902,0.9354,1.017
2.688658749,0.0713,0.4026,0.9161,1.003
2.690718697,0.0576,0.4126,0.9540,1.041
2.694983384,0.0398,0.4217,0.9757,1.064
2.696064895,0.0261,0.4344,0.9234,1.021
2.698398697,0.0432,0.4363,0.9330,1.031
2.700704582,0.0447,0.4410,0.9806,1.076
2.703007968,0.0376,0.4485,1.0191,1.114
2.705301978,0.0503,0.4510,1.0895,1.180
2.707244217,0.0256,0.4659,1.1044,1.199
2.709565988,-0.0518,0.4896,1.0663,1.174
2.712312655,-0.0679,0.4939,1.1053,1.213
2.714293592,-0.0828,0.4710,1.1610,1.256
2.716713905,-0.0803,0.4522,1.1901,1.276
2.718880103,-0.0173,0.4832,1.2416,1.332
2.721264009,-0.0083,0.5303,1.2858,1.391
2.723634738,-0.0120,0.5506,1.3070,1.418
2.726484999,0.0051,0.5503,1.3148,1.425
2.732157915,0.0266,0.5464,1.3331,1.441
2.733260884,0.0315,0.5557,1.3324,1.444
2.733861353,0.0276,0.5755,1.2907,1.413
2.73586703,0.0315,0.5899,1.2687,1.399
2.739138332,0.0410,0.5931,1.2741,1.406
2.740146092,0.0378,0.5992,1.2528,1.389
2.743228436,0.0552,0.6033,1.2648,1.402
2.745553332,0.0911,0.6063,1.2753,1.415
2.747396249,0.1245,0.6094,1.2255,1.374
2.749883228,0.1790,0.6050,1.2001,1.356
2.752006561,0.2217,0.6060,1.1412,1.311
2.754210832,0.2400,0.6114,1.0580,1.245
2.756615884,0.2627,0.6043,1.0289,1.222
2.758953124,0.2852,0.5921,1.0213,1.215
2.761404634,0.2896,0.5938,0.9801,1.182
2.76436703,0.2769,0.6058,0.8961,1.117
2.766803176,0.2595,0.6087,0.8402,1.069
2.768952915,0.2327,0.5992,0.8717,1.083
2.771143228,0.1929,0.5880,0.9095,1.100
2.773122186,0.1524,0.5782,0.8673,1.053
2.775740415,0.1123,0.5709,0.7652,0.961
2.778507551,0.1057,0.5557,0.6866,0.890
2.781126249,0.1438,0.5345,0.6710,0.870
2.783210207,0.1641,0.5345,0.6544,0.861
2.785394113,0.1668,0.5433,0.6143,0.837
2.787243228,0.1797,0.5445,0.5838,0.818
2.789559426,0.1956,0.5467,0.5584,0.806
2.791764947,0.2068,0.5440,0.5162,0.778
2.794499895,0.2151,0.5359,0.4888,0.757
2.79713677,0.2185,0.5306,0.5013,0.762
2.798966561,0.1863,0.5467,0.4744,0.747
2.801143905,0.1419,0.5657,0.4415,0.731
2.803990728,0.1130,0.5674,0.4556,0.736
2.805865624,0.0894,0.5748,0.4278,0.722
2.808746249,0.0830,0.5865,0.3968,0.713
2.811189009,0.0911,0.5945,0.3987,0.722
2.813695467,0.1065,0.5931,0.4163,0.732
2.815909217,0.1299,0.5848,0.4749,0.764
2.818210624,0.1336,0.5880,0.4874,0.775
2.820390103,0.1338,0.5921,0.4732,0.770
2.822269061,0.1419,0.5862,0.5103,0.790
2.825115884,0.1343,0.5762,0.5276,0.793
2.827782707,0.1179,0.5599,0.5340,0.783
2.829601561,0.0762,0.5294,0.5416,0.761
2.831824999,0.0203,0.5066,0.5396,0.740
2.834039947,0.0076,0.4993,0.5374,0.734
2.836343228,0.0513,0.4979,0.5628,0.753
2.838994999,0.0979,0.4883,0.5840,0.768
2.840979634,0.1174,0.4644,0.6004,0.768
2.84871729,0.1189,0.4610,0.6295,0.789
2.849874374,0.1065,0.4776,0.6351,0.802
2.850526249,0.0896,0.4871,0.6268,0.799
2.851122395,0.0791,0.4825,0.6321,0.799
2.852803697,0.0798,0.4708,0.6739,0.826
2.855024738,0.0811,0.4576,0.7088,0.848
2.857849686,0.0835,0.4480,0.7196,0.852
2.861205363,0.0952,0.4383,0.7244,0.852
2.862683176,0.1206,0.4266,0.7469,0.869
2.864854217,0.1560,0.4148,0.7823,0.899
2.866714895,0.1609,0.4065,0.8075,0.918
2.869341926,0.1516,0.4053,0.8438,0.948
2.871515884,0.1841,0.4041,0.9027,1.006
2.87373177,0.2180,0.4078,0.8722,0.987
2.877398957,0.2381,0.4139,0.8372,0.964
2.878506301,0.2581,0.4141,0.8841,1.010
2.881777603,0.2632,0.4192,0.8778,1.008
2.883700884,0.2620,0.4292,0.8387,0.978
2.885936926,0.2595,0.4336,0.8431,0.983
2.887848124,0.2547,0.4366,0.8473,0.987
2.890657551,0.2527,0.4422,0.8304,0.974
2.894196301,0.2608,0.4517,0.8267,0.978
2.895796249,0.2669,0.4598,0.8253,0.982
2.898128488,0.2720,0.4573,0.8438,0.998
2.900632395,0.2783,0.4551,0.8866,1.035
2.902116926,0.2722,0.4590,0.8941,1.041
2.904694999,0.2639,0.4642,0.8868,1.035
2.907264895,0.2617,0.4671,0.8917,1.040
2.909889374,0.2642,0.4617,0.9034,1.048
2.911820467,0.2703,0.4549,0.9354,1.075
2.914067915,0.2620,0.4563,0.9217,1.061
2.916172551,0.2505,0.4541,0.8919,1.032
2.918374009,0.2490,0.4407,0.9264,1.056
2.920707707,0.2398,0.4278,0.9598,1.078
2.923509895,0.2232,0.4217,0.9667,1.078
2.927287551,0.2029,0.4180,0.9774,1.082
2.928582863,0.1824,0.4180,0.9823,1.083
2.930798488,0.1726,0.4224,0.9994,1.099
2.933162863,0.1570,0.4290,1.0050,1.104
2.934857186,0.1380,0.4273,0.9960,1.092
2.937351092,0.1304,0.4153,1.0243,1.113
2.939992238,0.1250,0.4065,1.0589,1.141
2.942776092,0.1126,0.4065,1.0428,1.125
2.947069686,0.1143,0.4041,1.0213,1.104
2.947953853,0.1287,0.3997,1.0279,1.110
2.949260467,0.1384,0.3973,1.0270,1.110
2.951610259,0.1614,0.3904,1.0555,1.137
2.954046561,0.1873,0.3826,1.0484,1.132
2.956072551,0.2044,0.3794,0.9825,1.073
2.958282082,0.2283,0.3807,0.9835,1.079
2.96091703,0.2461,0.3907,0.9642,1.069
2.963790051,0.2691,0.3885,0.9459,1.057
2.966135519,0.3108,0.3689,0.9894,1.101
2.968138124,0.3391,0.3609,0.9615,1.082
2.970001822,0.3528,0.3604,0.8841,1.018
2.973135988,0.3738,0.3504,0.8719,1.011
2.975137134,0.4012,0.3470,0.8961,1.041
2.977862394,0.4266,0.3699,0.9051,1.067
2.980092967,0.4490,0.4038,0.8809,1.068
2.982562863,0.4620,0.4095,0.8697,1.067
2.984865415,0.4681,0.3929,0.9344,1.116
2.986466874,0.4639,0.3885,0.9635,1.138
2.988965728,0.4512,0.3912,0.9339,1.109
2.991388697,0.4295,0.4082,0.9195,1.094
2.993680519,0.4056,0.4361,0.9137,1.091
2.996085572,0.3894,0.4527,0.9259,1.102
2.998752186,0.3814,0.4539,0.9574,1.126
3.00086104,0.3709,0.4451,0.9757,1.135
3.002900051,0.3501,0.4410,0.9801,1.130
3.005772759,0.3431,0.4473,0.9855,1.135
3.007975936,0.3450,0.4476,0.9911,1.141
3.010662863,0.3365,0.4405,0.9869,1.132
3.013204478,0.3123,0.4288,0.9852,1.119
3.015299269,0.2913,0.4117,0.9786,1.101
3.017423228,0.2818,0.4063,0.9876,1.104
3.019412759,0.2654,0.4109,1.0050,1.118
3.022160832,0.2683,0.3826,1.0394,1.140
3.024493488,0.2049,0.3247,1.0731,1.140
3.027195415,0.1021,0.2940,1.0228,1.069
3.029138019,0.0686,0.2981,0.9649,1.012
3.031348124,0.0679,0.3023,0.9581,1.007
3.033444842,0.0784,0.3013,0.9664,1.015
3.035701457,0.0732,0.3221,0.9608,1.016
3.037988384,0.0593,0.3355,0.9613,1.020
3.040317082,0.0408,0.3384,0.9710,1.029
3.045938488,0.0181,0.3582,0.9579,1.023
3.046926144,0.0217,0.3680,0.9312,1.002
3.048180259,0.0552,0.3702,0.8839,0.960
3.050552915,0.0984,0.3704,0.8536,0.936
3.052343384,0.1331,0.3753,0.8319,0.922
3.055155676,0.1663,0.3797,0.7967,0.898
3.057355572,0.1973,0.3721,0.7811,0.887
3.059786822,0.2210,0.3814,0.7745,0.891
3.062213592,0.2525,0.3995,0.7747,0.907
3.064776665,0.2893,0.4002,0.7940,0.935
3.066292499,0.3252,0.3894,0.8316,0.974
3.068776144,0.3391,0.4014,0.8753,1.021
3.070991926,0.3262,0.4307,0.8993,1.049
3.073223592,0.3050,0.4402,0.9107,1.057
3.076725676,0.2932,0.4371,0.9361,1.074
3.078263957,0.2996,0.4288,0.9698,1.102
3.080587603,0.3050,0.4292,1.0040,1.134
3.083376769,0.2937,0.4522,1.0216,1.155
3.085085988,0.2639,0.4708,1.0292,1.162
3.087754947,0.2036,0.4654,1.0453,1.162
3.090155467,0.1790,0.4466,1.0626,1.166
3.093172499,0.1948,0.4258,1.0716,1.169
3.095300884,0.1875,0.4046,1.0731,1.162
3.097538905,0.1636,0.3973,1.0765,1.159
3.099229947,0.1292,0.4100,1.0687,1.152
3.101442967,0.1087,0.4148,1.0480,1.132
3.104255467,0.1004,0.4007,1.0326,1.112
3.106093072,0.0899,0.3777,1.0272,1.098
3.108863436,0.0796,0.3528,1.0204,1.083
3.111139478,0.0635,0.3304,1.0086,1.063
3.113582863,0.0364,0.3225,0.9967,1.048
3.115599217,0.0095,0.3313,0.9886,1.043
3.117801405,-0.0051,0.3338,0.9874,1.042
3.120237707,0.0002,0.3245,0.9913,1.043
3.122925519,0.0208,0.3103,0.9996,1.047
3.128722082,0.0339,0.2979,1.0052,1.049
3.12966328,0.0230,0.3079,1.0060,1.052
3.130639009,0.0063,0.3269,1.0055,1.057
3.132132499,0.0049,0.3306,1.0011,1.054
3.134580207,0.0022,0.3411,1.0038,1.060
3.137433905,-0.0056,0.3665,1.0299,1.093
3.139613436,-0.0005,0.3912,1.0548,1.125
3.142622967,0.0139,0.4190,1.0682,1.148
3.144362082,0.0359,0.4380,1.0851,1.171
3.146227655,0.0608,0.4393,1.0965,1.183
3.148624165,0.0796,0.4331,1.0941,1.179
3.150759321,0.1008,0.4270,1.0712,1.158
3.153132915,0.1279,0.4200,1.0414,1.130
3.155273801,0.1585,0.4095,1.0172,1.108
3.157771301,0.1966,0.3999,0.9920,1.088
3.16034078,0.2390,0.3997,0.9620,1.069
3.163325103,0.2791,0.4124,0.9327,1.057
3.165367082,0.3147,0.4244,0.9093,1.052
3.167496144,0.3413,0.4302,0.8927,1.048
3.170171613,0.3579,0.4292,0.8814,1.044
3.172231353,0.3638,0.4173,0.8665,1.028
3.174569999,0.3653,0.4036,0.8463,1.006
3.177784738,0.3645,0.3955,0.8297,0.989
3.179681196,0.3636,0.3919,0.8165,0.976
3.181834634,0.3628,0.3902,0.8084,0.968
3.183788228,0.3584,0.3909,0.8035,0.963
3.186451457,0.3462,0.3985,0.8009,0.959
3.188222655,0.3240,0.4068,0.8070,0.960
3.190505415,0.2979,0.4185,0.8226,0.970
